ccaa_iso;fecha;Año;Mes;Trimestre;num_casos;Periodo;fecha_int;Estacion;Curso Lectivo
IB;27/12/2022;2022;12;T4;0;202204;27122022;Invierno;0
IB;28/12/2022;2022;12;T4;0;202204;28122022;Invierno;0
IB;29/12/2022;2022;12;T4;0;202204;29122022;Invierno;0
IB;30/12/2022;2022;12;T4;0;202204;30122022;Invierno;0
IB;31/12/2022;2022;12;T4;0;202204;31122022;Invierno;0
IB;1/1/2023;2023;1;T1;0;202301;1012023;Invierno;0
IB;2/1/2023;2023;1;T1;0;202301;2012023;Invierno;0
IB;3/1/2023;2023;1;T1;0;202301;3012023;Invierno;0
IB;4/1/2023;2023;1;T1;0;202301;4012023;Invierno;0
IB;5/1/2023;2023;1;T1;0;202301;5012023;Invierno;0
IB;6/1/2023;2023;1;T1;0;202301;6012023;Invierno;0
IB;7/1/2023;2023;1;T1;0;202301;7012023;Invierno;0
IB;8/1/2023;2023;1;T1;0;202301;8012023;Invierno;0
IB;9/1/2023;2023;1;T1;0;202301;9012023;Invierno;0
IB;10/1/2023;2023;1;T1;0;202301;10012023;Invierno;1
IB;11/1/2023;2023;1;T1;0;202301;11012023;Invierno;1
IB;12/1/2023;2023;1;T1;0;202301;12012023;Invierno;1
IB;13/1/2023;2023;1;T1;0;202301;13012023;Invierno;1
IB;14/1/2023;2023;1;T1;43;202301;14012023;Invierno;1
IB;15/1/2023;2023;1;T1;0;202301;15012023;Invierno;1
IB;16/1/2023;2023;1;T1;0;202301;16012023;Invierno;1
IB;17/1/2023;2023;1;T1;0;202301;17012023;Invierno;1
IB;18/1/2023;2023;1;T1;0;202301;18012023;Invierno;1
IB;19/1/2023;2023;1;T1;0;202301;19012023;Invierno;1
IB;20/1/2023;2023;1;T1;0;202301;20012023;Invierno;1
IB;21/1/2023;2023;1;T1;0;202301;21012023;Invierno;1
IB;22/1/2023;2023;1;T1;0;202301;22012023;Invierno;1
IB;23/1/2023;2023;1;T1;0;202301;23012023;Invierno;1
IB;24/1/2023;2023;1;T1;0;202301;24012023;Invierno;1
IB;25/1/2023;2023;1;T1;0;202301;25012023;Invierno;1
IB;26/1/2023;2023;1;T1;0;202301;26012023;Invierno;1
IB;27/1/2023;2023;1;T1;0;202301;27012023;Invierno;1
IB;28/1/2023;2023;1;T1;0;202301;28012023;Invierno;1
IB;29/1/2023;2023;1;T1;0;202301;29012023;Invierno;1
IB;30/1/2023;2023;1;T1;0;202301;30012023;Invierno;1
IB;31/1/2023;2023;1;T1;0;202301;31012023;Invierno;1
IB;1/2/2023;2023;2;T1;0;202301;1022023;Invierno;1
IB;2/2/2023;2023;2;T1;0;202301;2022023;Invierno;1
IB;3/2/2023;2023;2;T1;0;202301;3022023;Invierno;1
IB;4/2/2023;2023;2;T1;0;202301;4022023;Invierno;1
IB;5/2/2023;2023;2;T1;0;202301;5022023;Invierno;1
IB;6/2/2023;2023;2;T1;0;202301;6022023;Invierno;1
IB;7/2/2023;2023;2;T1;0;202301;7022023;Invierno;1
IB;8/2/2023;2023;2;T1;0;202301;8022023;Invierno;1
IB;9/2/2023;2023;2;T1;0;202301;9022023;Invierno;1
IB;10/2/2023;2023;2;T1;0;202301;10022023;Invierno;1
IB;11/2/2023;2023;2;T1;0;202301;11022023;Invierno;1
IB;12/2/2023;2023;2;T1;0;202301;12022023;Invierno;1
IB;13/2/2023;2023;2;T1;0;202301;13022023;Invierno;1
IB;14/2/2023;2023;2;T1;0;202301;14022023;Invierno;1
IB;15/2/2023;2023;2;T1;0;202301;15022023;Invierno;1
IB;16/2/2023;2023;2;T1;0;202301;16022023;Invierno;1
IB;17/2/2023;2023;2;T1;0;202301;17022023;Invierno;1
IB;18/2/2023;2023;2;T1;0;202301;18022023;Invierno;1
IB;19/2/2023;2023;2;T1;0;202301;19022023;Invierno;1
IB;20/2/2023;2023;2;T1;0;202301;20022023;Invierno;1
IB;21/2/2023;2023;2;T1;0;202301;21022023;Invierno;1
IB;22/2/2023;2023;2;T1;0;202301;22022023;Invierno;1
IB;23/2/2023;2023;2;T1;0;202301;23022023;Invierno;1
IB;24/2/2023;2023;2;T1;0;202301;24022023;Invierno;1
IB;25/2/2023;2023;2;T1;0;202301;25022023;Invierno;1
IB;26/2/2023;2023;2;T1;0;202301;26022023;Invierno;1
IB;27/2/2023;2023;2;T1;0;202301;27022023;Invierno;1
IB;28/2/2023;2023;2;T1;0;202301;28022023;Invierno;1
IB;1/3/2023;2023;3;T1;0;202301;1032023;Invierno;1
IB;2/3/2023;2023;3;T1;0;202301;2032023;Invierno;1
IB;3/3/2023;2023;3;T1;0;202301;3032023;Invierno;1
IB;4/3/2023;2023;3;T1;0;202301;4032023;Invierno;1
IB;5/3/2023;2023;3;T1;0;202301;5032023;Invierno;1
IB;6/3/2023;2023;3;T1;0;202301;6032023;Invierno;1
IB;7/3/2023;2023;3;T1;0;202301;7032023;Invierno;1
IB;8/3/2023;2023;3;T1;0;202301;8032023;Invierno;1
IB;9/3/2023;2023;3;T1;0;202301;9032023;Invierno;1
IB;10/3/2023;2023;3;T1;0;202301;10032023;Invierno;1
IB;11/3/2023;2023;3;T1;0;202301;11032023;Invierno;1
IB;12/3/2023;2023;3;T1;0;202301;12032023;Invierno;1
IB;13/3/2023;2023;3;T1;0;202301;13032023;Invierno;1
IB;14/3/2023;2023;3;T1;54;202301;14032023;Invierno;1
IB;15/3/2023;2023;3;T1;0;202301;15032023;Invierno;1
IB;16/3/2023;2023;3;T1;0;202301;16032023;Invierno;1
IB;17/3/2023;2023;3;T1;0;202301;17032023;Invierno;1
IB;18/3/2023;2023;3;T1;0;202301;18032023;Invierno;1
IB;19/3/2023;2023;3;T1;0;202301;19032023;Invierno;1
IB;20/3/2023;2023;3;T1;0;202301;20032023;Invierno;1
IB;21/3/2023;2023;3;T1;0;202301;21032023;Primavera;1
IB;22/3/2023;2023;3;T1;0;202301;22032023;Primavera;1
IB;23/3/2023;2023;3;T1;0;202301;23032023;Primavera;1
IB;24/3/2023;2023;3;T1;0;202301;24032023;Primavera;1
IB;25/3/2023;2023;3;T1;0;202301;25032023;Primavera;1
IB;26/3/2023;2023;3;T1;0;202301;26032023;Primavera;1
IB;27/3/2023;2023;3;T1;0;202301;27032023;Primavera;1
IB;28/3/2023;2023;3;T1;0;202301;28032023;Primavera;1
IB;29/3/2023;2023;3;T1;0;202301;29032023;Primavera;1
IB;30/3/2023;2023;3;T1;0;202301;30032023;Primavera;1
IB;31/3/2023;2023;3;T1;0;202301;31032023;Primavera;1
IB;1/4/2023;2023;4;T2;54;202302;1042023;Primavera;1
IB;2/4/2023;2023;4;T2;54;202302;2042023;Primavera;1
IB;3/4/2023;2023;4;T2;1;202302;3042023;Primavera;1
IB;4/4/2023;2023;4;T2;3;202302;4042023;Primavera;1
IB;5/4/2023;2023;4;T2;0;202302;5042023;Primavera;1
IB;6/4/2023;2023;4;T2;0;202302;6042023;Primavera;1
IB;7/4/2023;2023;4;T2;0;202302;7042023;Primavera;1
IB;8/4/2023;2023;4;T2;0;202302;8042023;Primavera;1
IB;9/4/2023;2023;4;T2;0;202302;9042023;Primavera;1
IB;10/4/2023;2023;4;T2;1;202302;10042023;Primavera;1
IB;11/4/2023;2023;4;T2;0;202302;11042023;Primavera;1
IB;12/4/2023;2023;4;T2;0;202302;12042023;Primavera;1
IB;13/4/2023;2023;4;T2;0;202302;13042023;Primavera;1
IB;14/4/2023;2023;4;T2;0;202302;14042023;Primavera;1
IB;15/4/2023;2023;4;T2;0;202302;15042023;Primavera;1
IB;16/4/2023;2023;4;T2;0;202302;16042023;Primavera;1
IB;17/4/2023;2023;4;T2;0;202302;17042023;Primavera;1
IB;18/4/2023;2023;4;T2;0;202302;18042023;Primavera;1
IB;19/4/2023;2023;4;T2;0;202302;19042023;Primavera;1
IB;20/4/2023;2023;4;T2;54;202302;20042023;Primavera;1
IB;21/4/2023;2023;4;T2;0;202302;21042023;Primavera;1
IB;22/4/2023;2023;4;T2;0;202302;22042023;Primavera;1
IB;23/4/2023;2023;4;T2;0;202302;23042023;Primavera;1
IB;24/4/2023;2023;4;T2;0;202302;24042023;Primavera;1
IB;25/4/2023;2023;4;T2;0;202302;25042023;Primavera;1
IB;26/4/2023;2023;4;T2;0;202302;26042023;Primavera;1
IB;27/4/2023;2023;4;T2;0;202302;27042023;Primavera;1
IB;28/4/2023;2023;4;T2;0;202302;28042023;Primavera;1
IB;29/4/2023;2023;4;T2;0;202302;29042023;Primavera;1
IB;30/4/2023;2023;4;T2;0;202302;30042023;Primavera;1
IB;1/5/2023;2023;5;T2;0;202302;1052023;Primavera;1
IB;2/5/2023;2023;5;T2;0;202302;2052023;Primavera;1
IB;3/5/2023;2023;5;T2;0;202302;3052023;Primavera;1
IB;4/5/2023;2023;5;T2;0;202302;4052023;Primavera;1
IB;5/5/2023;2023;5;T2;0;202302;5052023;Primavera;1
IB;6/5/2023;2023;5;T2;0;202302;6052023;Primavera;1
IB;7/5/2023;2023;5;T2;0;202302;7052023;Primavera;1
IB;8/5/2023;2023;5;T2;0;202302;8052023;Primavera;1
IB;9/5/2023;2023;5;T2;0;202302;9052023;Primavera;1
IB;10/5/2023;2023;5;T2;0;202302;10052023;Primavera;1
IB;11/5/2023;2023;5;T2;1;202302;11052023;Primavera;1
IB;12/5/2023;2023;5;T2;0;202302;12052023;Primavera;1
IB;13/5/2023;2023;5;T2;0;202302;13052023;Primavera;1
IB;14/5/2023;2023;5;T2;1;202302;14052023;Primavera;1
IB;15/5/2023;2023;5;T2;0;202302;15052023;Primavera;1
IB;16/5/2023;2023;5;T2;0;202302;16052023;Primavera;1
IB;17/5/2023;2023;5;T2;0;202302;17052023;Primavera;1
IB;18/5/2023;2023;5;T2;0;202302;18052023;Primavera;1
IB;19/5/2023;2023;5;T2;0;202302;19052023;Primavera;1
IB;20/5/2023;2023;5;T2;0;202302;20052023;Primavera;1
IB;21/5/2023;2023;5;T2;0;202302;21052023;Primavera;1
IB;22/5/2023;2023;5;T2;0;202302;22052023;Primavera;1
IB;23/5/2023;2023;5;T2;0;202302;23052023;Primavera;1
IB;24/5/2023;2023;5;T2;0;202302;24052023;Primavera;1
IB;25/5/2023;2023;5;T2;0;202302;25052023;Primavera;1
IB;26/5/2023;2023;5;T2;0;202302;26052023;Primavera;1
IB;27/5/2023;2023;5;T2;0;202302;27052023;Primavera;1
IB;28/5/2023;2023;5;T2;0;202302;28052023;Primavera;1
IB;29/5/2023;2023;5;T2;0;202302;29052023;Primavera;1
IB;30/5/2023;2023;5;T2;0;202302;30052023;Primavera;1
IB;31/5/2023;2023;5;T2;0;202302;31052023;Primavera;1
IB;1/6/2023;2023;6;T2;0;202302;1062023;Primavera;1
IB;2/6/2023;2023;6;T2;0;202302;2062023;Primavera;1
IB;3/6/2023;2023;6;T2;0;202302;3062023;Primavera;1
IB;4/6/2023;2023;6;T2;0;202302;4062023;Primavera;1
IB;5/6/2023;2023;6;T2;0;202302;5062023;Primavera;1
IB;6/6/2023;2023;6;T2;0;202302;6062023;Primavera;1
IB;7/6/2023;2023;6;T2;0;202302;7062023;Primavera;1
IB;8/6/2023;2023;6;T2;0;202302;8062023;Primavera;1
IB;9/6/2023;2023;6;T2;0;202302;9062023;Primavera;1
IB;10/6/2023;2023;6;T2;0;202302;10062023;Primavera;1
IB;11/6/2023;2023;6;T2;0;202302;11062023;Primavera;1
IB;12/6/2023;2023;6;T2;0;202302;12062023;Primavera;1
IB;13/6/2023;2023;6;T2;0;202302;13062023;Primavera;1
IB;14/6/2023;2023;6;T2;0;202302;14062023;Primavera;1
IB;15/6/2023;2023;6;T2;0;202302;15062023;Primavera;1
IB;16/6/2023;2023;6;T2;0;202302;16062023;Primavera;1
IB;17/6/2023;2023;6;T2;0;202302;17062023;Primavera;1
IB;18/6/2023;2023;6;T2;0;202302;18062023;Primavera;1
IB;19/6/2023;2023;6;T2;0;202302;19062023;Primavera;1
IB;20/6/2023;2023;6;T2;0;202302;20062023;Primavera;1
IB;21/6/2023;2023;6;T2;0;202302;21062023;Verano;1
IB;22/6/2023;2023;6;T2;0;202302;22062023;Verano;1
IB;23/6/2023;2023;6;T2;0;202302;23062023;Verano;1
IB;24/6/2023;2023;6;T2;0;202302;24062023;Verano;1
IB;25/6/2023;2023;6;T2;0;202302;25062023;Verano;0
IB;26/6/2023;2023;6;T2;0;202302;26062023;Verano;0
IB;27/6/2023;2023;6;T2;0;202302;27062023;Verano;0
IB;28/6/2023;2023;6;T2;0;202302;28062023;Verano;0
IB;29/6/2023;2023;6;T2;0;202302;29062023;Verano;0
IB;30/6/2023;2023;6;T2;0;202302;30062023;Verano;0
IB;1/7/2023;2023;7;T3;0;202303;1072023;Verano;0
IB;2/7/2023;2023;7;T3;0;202303;2072023;Verano;0
IB;3/7/2023;2023;7;T3;0;202303;3072023;Verano;0
IB;4/7/2023;2023;7;T3;0;202303;4072023;Verano;0
IB;5/7/2023;2023;7;T3;2;202303;5072023;Verano;0
IB;6/7/2023;2023;7;T3;0;202303;6072023;Verano;0
IB;7/7/2023;2023;7;T3;0;202303;7072023;Verano;0
IB;8/7/2023;2023;7;T3;0;202303;8072023;Verano;0
IB;9/7/2023;2023;7;T3;26;202303;9072023;Verano;0
IB;10/7/2023;2023;7;T3;1;202303;10072023;Verano;0
IB;11/7/2023;2023;7;T3;1;202303;11072023;Verano;0
IB;12/7/2023;2023;7;T3;2;202303;12072023;Verano;0
IB;13/7/2023;2023;7;T3;0;202303;13072023;Verano;0
IB;14/7/2023;2023;7;T3;1;202303;14072023;Verano;0
IB;15/7/2023;2023;7;T3;0;202303;15072023;Verano;0
IB;16/7/2023;2023;7;T3;0;202303;16072023;Verano;0
IB;17/7/2023;2023;7;T3;0;202303;17072023;Verano;0
IB;18/7/2023;2023;7;T3;0;202303;18072023;Verano;0
IB;19/7/2023;2023;7;T3;29;202303;19072023;Verano;0
IB;20/7/2023;2023;7;T3;0;202303;20072023;Verano;0
IB;21/7/2023;2023;7;T3;0;202303;21072023;Verano;0
IB;22/7/2023;2023;7;T3;0;202303;22072023;Verano;0
IB;23/7/2023;2023;7;T3;0;202303;23072023;Verano;0
IB;24/7/2023;2023;7;T3;0;202303;24072023;Verano;0
IB;25/7/2023;2023;7;T3;0;202303;25072023;Verano;0
IB;26/7/2023;2023;7;T3;0;202303;26072023;Verano;0
IB;27/7/2023;2023;7;T3;26;202303;27072023;Verano;0
IB;28/7/2023;2023;7;T3;19;202303;28072023;Verano;0
IB;29/7/2023;2023;7;T3;1;202303;29072023;Verano;0
IB;30/7/2023;2023;7;T3;1;202303;30072023;Verano;0
IB;31/7/2023;2023;7;T3;1;202303;31072023;Verano;0
IB;1/8/2023;2023;8;T3;1;202303;1082023;Verano;0
IB;2/8/2023;2023;8;T3;1;202303;2082023;Verano;0
IB;3/8/2023;2023;8;T3;0;202303;3082023;Verano;0
IB;4/8/2023;2023;8;T3;0;202303;4082023;Verano;0
IB;5/8/2023;2023;8;T3;0;202303;5082023;Verano;0
IB;6/8/2023;2023;8;T3;0;202303;6082023;Verano;0
IB;7/8/2023;2023;8;T3;0;202303;7082023;Verano;0
IB;8/8/2023;2023;8;T3;0;202303;8082023;Verano;0
IB;9/8/2023;2023;8;T3;0;202303;9082023;Verano;0
IB;10/8/2023;2023;8;T3;0;202303;10082023;Verano;0
IB;11/8/2023;2023;8;T3;0;202303;11082023;Verano;0
IB;12/8/2023;2023;8;T3;0;202303;12082023;Verano;0
IB;13/8/2023;2023;8;T3;0;202303;13082023;Verano;0
IB;14/8/2023;2023;8;T3;0;202303;14082023;Verano;0
IB;15/8/2023;2023;8;T3;0;202303;15082023;Verano;0
IB;16/8/2023;2023;8;T3;0;202303;16082023;Verano;0
IB;17/8/2023;2023;8;T3;0;202303;17082023;Verano;0
IB;18/8/2023;2023;8;T3;0;202303;18082023;Verano;0
IB;19/8/2023;2023;8;T3;0;202303;19082023;Verano;0
IB;20/8/2023;2023;8;T3;0;202303;20082023;Verano;0
IB;21/8/2023;2023;8;T3;0;202303;21082023;Verano;0
IB;22/8/2023;2023;8;T3;0;202303;22082023;Verano;0
IB;23/8/2023;2023;8;T3;0;202303;23082023;Verano;0
IB;24/8/2023;2023;8;T3;0;202303;24082023;Verano;0
IB;25/8/2023;2023;8;T3;0;202303;25082023;Verano;0
IB;26/8/2023;2023;8;T3;0;202303;26082023;Verano;0
IB;27/8/2023;2023;8;T3;0;202303;27082023;Verano;0
IB;28/8/2023;2023;8;T3;0;202303;28082023;Verano;0
IB;29/8/2023;2023;8;T3;0;202303;29082023;Verano;0
IB;30/8/2023;2023;8;T3;0;202303;30082023;Verano;0
IB;31/8/2023;2023;8;T3;0;202303;31082023;Verano;0
IB;1/9/2023;2023;9;T3;0;202303;1092023;Verano;0
IB;2/9/2023;2023;9;T3;0;202303;2092023;Verano;0
IB;3/9/2023;2023;9;T3;0;202303;3092023;Verano;0
IB;4/9/2023;2023;9;T3;0;202303;4092023;Verano;0
IB;5/9/2023;2023;9;T3;0;202303;5092023;Verano;0
IB;6/9/2023;2023;9;T3;0;202303;6092023;Verano;0
IB;7/9/2023;2023;9;T3;0;202303;7092023;Verano;0
IB;8/9/2023;2023;9;T3;0;202303;8092023;Verano;1
IB;9/9/2023;2023;9;T3;0;202303;9092023;Verano;1
IB;10/9/2023;2023;9;T3;0;202303;10092023;Verano;1
IB;11/9/2023;2023;9;T3;0;202303;11092023;Verano;1
IB;12/9/2023;2023;9;T3;0;202303;12092023;Verano;1
IB;13/9/2023;2023;9;T3;0;202303;13092023;Verano;1
IB;14/9/2023;2023;9;T3;0;202303;14092023;Verano;1
IB;15/9/2023;2023;9;T3;0;202303;15092023;Verano;1
IB;16/9/2023;2023;9;T3;0;202303;16092023;Verano;1
IB;17/9/2023;2023;9;T3;0;202303;17092023;Verano;1
IB;18/9/2023;2023;9;T3;0;202303;18092023;Verano;1
IB;19/9/2023;2023;9;T3;0;202303;19092023;Verano;1
IB;20/9/2023;2023;9;T3;0;202303;20092023;Verano;1
IB;21/9/2023;2023;9;T3;0;202303;21092023;Verano;1
IB;22/9/2023;2023;9;T3;0;202303;22092023;Verano;1
IB;23/9/2023;2023;9;T3;0;202303;23092023;Verano;1
IB;24/9/2023;2023;9;T3;0;202303;24092023;Verano;1
IB;25/9/2023;2023;9;T3;0;202303;25092023;Otoño;1
IB;26/9/2023;2023;9;T3;0;202303;26092023;Otoño;1
IB;27/9/2023;2023;9;T3;0;202303;27092023;Otoño;1
IB;28/9/2023;2023;9;T3;0;202303;28092023;Otoño;1
IB;29/9/2023;2023;9;T3;0;202303;29092023;Otoño;1
IB;30/9/2023;2023;9;T3;0;202303;30092023;Otoño;1
IB;1/10/2023;2023;10;T4;0;202304;1102023;Otoño;1
IB;2/10/2023;2023;10;T4;0;202304;2102023;Otoño;1
IB;3/10/2023;2023;10;T4;0;202304;3102023;Otoño;1
IB;4/10/2023;2023;10;T4;0;202304;4102023;Otoño;1
IB;5/10/2023;2023;10;T4;0;202304;5102023;Otoño;1
IB;6/10/2023;2023;10;T4;0;202304;6102023;Otoño;1
IB;7/10/2023;2023;10;T4;0;202304;7102023;Otoño;1
IB;8/10/2023;2023;10;T4;0;202304;8102023;Otoño;1
IB;9/10/2023;2023;10;T4;0;202304;9102023;Otoño;1
IB;10/10/2023;2023;10;T4;0;202304;10102023;Otoño;1
IB;11/10/2023;2023;10;T4;0;202304;11102023;Otoño;1
IB;12/10/2023;2023;10;T4;0;202304;12102023;Otoño;1
IB;13/10/2023;2023;10;T4;0;202304;13102023;Otoño;1
IB;14/10/2023;2023;10;T4;0;202304;14102023;Otoño;1
IB;15/10/2023;2023;10;T4;0;202304;15102023;Otoño;1
IB;16/10/2023;2023;10;T4;0;202304;16102023;Otoño;1
IB;17/10/2023;2023;10;T4;0;202304;17102023;Otoño;1
IB;18/10/2023;2023;10;T4;0;202304;18102023;Otoño;1
IB;19/10/2023;2023;10;T4;0;202304;19102023;Otoño;1
IB;20/10/2023;2023;10;T4;0;202304;20102023;Otoño;1
IB;21/10/2023;2023;10;T4;0;202304;21102023;Otoño;1
IB;22/10/2023;2023;10;T4;0;202304;22102023;Otoño;1
IB;23/10/2023;2023;10;T4;0;202304;23102023;Otoño;1
IB;24/10/2023;2023;10;T4;0;202304;24102023;Otoño;1
IB;25/10/2023;2023;10;T4;0;202304;25102023;Otoño;1
IB;26/10/2023;2023;10;T4;0;202304;26102023;Otoño;1
IB;27/10/2023;2023;10;T4;0;202304;27102023;Otoño;1
IB;28/10/2023;2023;10;T4;0;202304;28102023;Otoño;1
IB;29/10/2023;2023;10;T4;0;202304;29102023;Otoño;1
IB;30/10/2023;2023;10;T4;0;202304;30102023;Otoño;1
IB;31/10/2023;2023;10;T4;7;202304;31102023;Otoño;1
IB;1/11/2023;2023;11;T4;0;202304;1112023;Otoño;1
IB;2/11/2023;2023;11;T4;22;202304;2112023;Otoño;1
IB;3/11/2023;2023;11;T4;22;202304;3112023;Otoño;1
IB;4/11/2023;2023;11;T4;0;202304;4112023;Otoño;1
IB;5/11/2023;2023;11;T4;1003;202304;5112023;Otoño;1
IB;6/11/2023;2023;11;T4;0;202304;6112023;Otoño;1
IB;7/11/2023;2023;11;T4;0;202304;7112023;Otoño;1
IB;8/11/2023;2023;11;T4;0;202304;8112023;Otoño;1
IB;9/11/2023;2023;11;T4;0;202304;9112023;Otoño;1
IB;10/11/2023;2023;11;T4;59;202304;10112023;Otoño;1
IB;11/11/2023;2023;11;T4;36;202304;11112023;Otoño;1
IB;12/11/2023;2023;11;T4;0;202304;12112023;Otoño;1
IB;13/11/2023;2023;11;T4;0;202304;13112023;Otoño;1
IB;14/11/2023;2023;11;T4;0;202304;14112023;Otoño;1
IB;15/11/2023;2023;11;T4;0;202304;15112023;Otoño;1
IB;16/11/2023;2023;11;T4;0;202304;16112023;Otoño;1
IB;17/11/2023;2023;11;T4;0;202304;17112023;Otoño;1
IB;18/11/2023;2023;11;T4;0;202304;18112023;Otoño;1
IB;19/11/2023;2023;11;T4;7;202304;19112023;Otoño;1
IB;20/11/2023;2023;11;T4;0;202304;20112023;Otoño;1
IB;21/11/2023;2023;11;T4;22;202304;21112023;Otoño;1
IB;22/11/2023;2023;11;T4;0;202304;22112023;Otoño;1
IB;23/11/2023;2023;11;T4;0;202304;23112023;Otoño;1
IB;24/11/2023;2023;11;T4;0;202304;24112023;Otoño;1
IB;25/11/2023;2023;11;T4;0;202304;25112023;Otoño;1
IB;26/11/2023;2023;11;T4;0;202304;26112023;Otoño;1
IB;27/11/2023;2023;11;T4;0;202304;27112023;Otoño;1
IB;28/11/2023;2023;11;T4;0;202304;28112023;Otoño;1
IB;29/11/2023;2023;11;T4;0;202304;29112023;Otoño;1
IB;30/11/2023;2023;11;T4;166;202304;30112023;Otoño;1
IB;1/12/2023;2023;12;T4;0;202304;1122023;Otoño;1
IB;2/12/2023;2023;12;T4;0;202304;2122023;Otoño;1
IB;3/12/2023;2023;12;T4;0;202304;3122023;Otoño;1
IB;4/12/2023;2023;12;T4;0;202304;4122023;Otoño;1
IB;5/12/2023;2023;12;T4;0;202304;5122023;Otoño;1
IB;6/12/2023;2023;12;T4;0;202304;6122023;Otoño;1
IB;7/12/2023;2023;12;T4;0;202304;7122023;Otoño;1
IB;8/12/2023;2023;12;T4;0;202304;8122023;Otoño;1
IB;9/12/2023;2023;12;T4;0;202304;9122023;Otoño;1
IB;10/12/2023;2023;12;T4;0;202304;10122023;Otoño;1
IB;11/12/2023;2023;12;T4;0;202304;11122023;Otoño;1
IB;12/12/2023;2023;12;T4;0;202304;12122023;Otoño;1
IB;13/12/2023;2023;12;T4;0;202304;13122023;Otoño;1
IB;14/12/2023;2023;12;T4;0;202304;14122023;Otoño;1
IB;15/12/2023;2023;12;T4;0;202304;15122023;Otoño;1
IB;16/12/2023;2023;12;T4;0;202304;16122023;Otoño;1
IB;17/12/2023;2023;12;T4;0;202304;17122023;Otoño;1
IB;18/12/2023;2023;12;T4;0;202304;18122023;Otoño;1
IB;19/12/2023;2023;12;T4;0;202304;19122023;Otoño;1
IB;20/12/2023;2023;12;T4;0;202304;20122023;Otoño;1
IB;21/12/2023;2023;12;T4;0;202304;21122023;Otoño;1
IB;22/12/2023;2023;12;T4;0;202304;22122023;Otoño;1
IB;23/12/2023;2023;12;T4;0;202304;23122023;Invierno;0
IB;24/12/2023;2023;12;T4;0;202304;24122023;Invierno;0
IB;25/12/2023;2023;12;T4;0;202304;25122023;Invierno;0
IB;26/12/2023;2023;12;T4;0;202304;26122023;Invierno;0
IB;27/12/2023;2023;12;T4;0;202304;27122023;Invierno;0
IB;28/12/2023;2023;12;T4;0;202304;28122023;Invierno;0
IB;29/12/2023;2023;12;T4;0;202304;29122023;Invierno;0
IB;30/12/2023;2023;12;T4;0;202304;30122023;Invierno;0
IB;31/12/2023;2023;12;T4;0;202304;31122023;Invierno;0
MC;20/3/2020;2020;3;T1;92;202001;20032020;Primavera;1
MC;21/3/2020;2020;3;T1;70;202001;21032020;Primavera;1
MC;22/3/2020;2020;3;T1;65;202001;22032020;Primavera;1
MC;23/3/2020;2020;3;T1;103;202001;23032020;Primavera;1
MC;24/3/2020;2020;3;T1;62;202001;24032020;Primavera;1
MC;25/3/2020;2020;3;T1;69;202001;25032020;Primavera;1
MC;26/3/2020;2020;3;T1;36;202001;26032020;Primavera;1
MC;27/3/2020;2020;3;T1;39;202001;27032020;Primavera;1
MC;28/3/2020;2020;3;T1;31;202001;28032020;Primavera;1
MC;29/3/2020;2020;3;T1;25;202001;29032020;Primavera;1
MC;30/3/2020;2020;3;T1;30;202001;30032020;Primavera;1
MC;31/3/2020;2020;3;T1;23;202001;31032020;Primavera;1
MC;1/4/2020;2020;4;T2;23;202002;1042020;Primavera;1
MC;2/4/2020;2020;4;T2;20;202002;2042020;Primavera;1
MC;3/4/2020;2020;4;T2;16;202002;3042020;Primavera;1
MC;4/4/2020;2020;4;T2;20;202002;4042020;Primavera;1
MC;5/4/2020;2020;4;T2;12;202002;5042020;Primavera;1
MC;6/4/2020;2020;4;T2;12;202002;6042020;Primavera;1
MC;7/4/2020;2020;4;T2;4;202002;7042020;Primavera;1
MC;8/4/2020;2020;4;T2;18;202002;8042020;Primavera;1
MC;9/4/2020;2020;4;T2;7;202002;9042020;Primavera;1
MC;10/4/2020;2020;4;T2;7;202002;10042020;Primavera;1
MC;11/4/2020;2020;4;T2;7;202002;11042020;Primavera;1
MC;12/4/2020;2020;4;T2;4;202002;12042020;Primavera;1
MC;13/4/2020;2020;4;T2;1;202002;13042020;Primavera;1
MC;14/4/2020;2020;4;T2;3;202002;14042020;Primavera;1
MC;15/4/2020;2020;4;T2;3;202002;15042020;Primavera;1
MC;16/4/2020;2020;4;T2;1;202002;16042020;Primavera;1
MC;17/4/2020;2020;4;T2;3;202002;17042020;Primavera;1
MC;18/4/2020;2020;4;T2;2;202002;18042020;Primavera;1
MC;19/4/2020;2020;4;T2;3;202002;19042020;Primavera;1
MC;20/4/2020;2020;4;T2;1;202002;20042020;Primavera;1
MC;21/4/2020;2020;4;T2;3;202002;21042020;Primavera;1
MC;22/4/2020;2020;4;T2;2;202002;22042020;Primavera;1
MC;23/4/2020;2020;4;T2;2;202002;23042020;Primavera;1
MC;24/4/2020;2020;4;T2;0;202002;24042020;Primavera;1
MC;25/4/2020;2020;4;T2;3;202002;25042020;Primavera;1
MC;26/4/2020;2020;4;T2;3;202002;26042020;Primavera;1
MC;27/4/2020;2020;4;T2;0;202002;27042020;Primavera;1
MC;28/4/2020;2020;4;T2;1;202002;28042020;Primavera;1
MC;29/4/2020;2020;4;T2;2;202002;29042020;Primavera;1
MC;30/4/2020;2020;4;T2;1;202002;30042020;Primavera;1
