A�o,Columna1,Mes,Trimestre,_id,ccaa_iso,fecha,num_casos,num_casos_prueba_ag,num_casos_prueba_desconocida,num_casos_prueba_elisa,num_casos_prueba_pcr,num_casos_prueba_test_ac
2020,2020T4,10,T4,61ed753b0634bb5d3b335722,CT,19/10/2020,4958,16,0,6,4936,0
2020,2020T4,10,T4,61ed753b0634bb5d3b335723,EX,19/10/2020,353,62,0,0,288,3
2020,2020T4,10,T4,61ed753b0634bb5d3b335724,GA,19/10/2020,588,7,0,0,581,0
2020,2020T4,10,T4,61ed753b0634bb5d3b335725,IB,19/10/2020,235,8,0,0,226,1
2020,2020T4,10,T4,61ed753b0634bb5d3b335726,MC,19/10/2020,757,114,3,0,640,0
2020,2020T4,10,T4,61ed753b0634bb5d3b335727,MD,19/10/2020,2355,1210,0,0,1145,0
2020,2020T4,10,T4,61ed753b0634bb5d3b335728,ML,19/10/2020,89,3,0,0,86,0
2020,2020T4,10,T4,61ed753b0634bb5d3b335729,NC,19/10/2020,743,40,0,0,703,0
2020,2020T4,10,T4,61ed753b0634bb5d3b33572a,PV,19/10/2020,1262,82,0,0,1180,0
2020,2020T4,10,T4,61ed753b0634bb5d3b33572b,RI,19/10/2020,194,20,0,0,174,0
2020,2020T4,10,T4,61ed753b0634bb5d3b33572c,VC,19/10/2020,1425,21,983,0,421,0
2020,2020T4,10,T4,61ed753b0634bb5d3b33572d,AN,20/10/2020,4112,1194,0,0,2918,0
2020,2020T4,10,T4,61ed753b0634bb5d3b33572e,AR,20/10/2020,1074,15,0,0,1059,0
2020,2020T4,10,T4,61ed753b0634bb5d3b33572f,AS,20/10/2020,382,0,0,0,382,0
2020,2020T4,10,T4,61ed753b0634bb5d3b335730,CB,20/10/2020,167,0,0,0,167,0
2020,2020T4,10,T4,61ed753b0634bb5d3b335731,CE,20/10/2020,44,5,0,1,38,0
2020,2020T4,10,T4,61ed753b0634bb5d3b335732,CL,20/10/2020,1855,273,0,1,1581,0
2020,2020T4,10,T4,61ed753b0634bb5d3b335733,CM,20/10/2020,971,161,0,1,809,0
2020,2020T4,10,T4,61ed753b0634bb5d3b335734,CN,20/10/2020,134,2,0,0,132,0
2020,2020T4,10,T4,61ed753b0634bb5d3b335735,CT,20/10/2020,5588,25,0,13,5550,0
2020,2020T4,10,T4,61ed753b0634bb5d3b335736,EX,20/10/2020,456,43,0,0,412,1
2020,2020T4,10,T4,61ed753b0634bb5d3b335737,GA,20/10/2020,558,8,0,0,550,0
2020,2020T4,10,T4,61ed753b0634bb5d3b335738,IB,20/10/2020,188,8,0,0,179,1
2020,2020T4,10,T4,61ed753b0634bb5d3b335739,MC,20/10/2020,739,117,2,0,620,0
2020,2020T4,10,T4,61ed753b0634bb5d3b33573a,MD,20/10/2020,2435,1139,0,0,1296,0
2020,2020T4,10,T4,61ed753b0634bb5d3b33573b,ML,20/10/2020,84,10,0,0,74,0
2020,2020T4,10,T4,61ed753b0634bb5d3b33573c,NC,20/10/2020,625,46,0,0,579,0
2020,2020T4,10,T4,61ed753b0634bb5d3b33573d,PV,20/10/2020,1279,123,0,0,1156,0
2020,2020T4,10,T4,61ed753b0634bb5d3b33573e,RI,20/10/2020,205,13,0,0,192,0
2020,2020T4,10,T4,61ed753b0634bb5d3b33573f,VC,20/10/2020,1576,32,1099,0,445,0
2020,2020T4,10,T4,61ed753b0634bb5d3b335740,AN,21/10/2020,4540,1387,0,0,3153,0
2020,2020T4,10,T4,61ed753b0634bb5d3b335741,AR,21/10/2020,1100,20,0,0,1080,0
2020,2020T4,10,T4,61ed753b0634bb5d3b335742,AS,21/10/2020,304,0,0,0,304,0
2020,2020T4,10,T4,61ed753b0634bb5d3b335743,CB,21/10/2020,187,0,0,0,187,0
2020,2020T4,10,T4,61ed753b0634bb5d3b335744,CE,21/10/2020,46,5,0,0,41,0
2020,2020T4,10,T4,61ed753b0634bb5d3b335745,CL,21/10/2020,1645,187,0,1,1457,0
2020,2020T4,10,T4,61ed753b0634bb5d3b335746,CM,21/10/2020,999,159,0,0,840,0
2020,2020T4,10,T4,61ed753b0634bb5d3b335747,CN,21/10/2020,123,1,0,0,122,0
2020,2020T4,10,T4,61ed753b0634bb5d3b335748,CT,21/10/2020,5539,32,2,6,5499,0
2020,2020T4,10,T4,61ed753b0634bb5d3b335749,EX,21/10/2020,452,61,0,0,390,1
2020,2020T4,10,T4,61ed753b0634bb5d3b33574a,GA,21/10/2020,569,5,0,0,564,0
2020,2020T4,10,T4,61ed753b0634bb5d3b33574b,IB,21/10/2020,158,2,0,0,153,3
2020,2020T4,10,T4,61ed753b0634bb5d3b33574c,MC,21/10/2020,806,131,5,1,668,1
2020,2020T4,10,T4,61ed753b0634bb5d3b33574d,MD,21/10/2020,1993,895,0,0,1098,0
2020,2020T4,10,T4,61ed753b0634bb5d3b33574e,ML,21/10/2020,97,11,0,0,86,0
2020,2020T4,10,T4,61ed753b0634bb5d3b33574f,NC,21/10/2020,595,53,0,0,542,0
2020,2020T4,10,T4,61ed753b0634bb5d3b335750,PV,21/10/2020,1142,85,0,0,1057,0
2020,2020T4,10,T4,61ed753b0634bb5d3b335751,RI,21/10/2020,199,11,0,0,188,0
2020,2020T4,10,T4,61ed753b0634bb5d3b335752,VC,21/10/2020,1493,37,1020,0,436,0
2020,2020T4,10,T4,61ed753b0634bb5d3b335753,AN,22/10/2020,4386,1281,0,0,3105,0
2020,2020T4,10,T4,61ed753b0634bb5d3b335754,AR,22/10/2020,1038,18,0,3,1017,0
2020,2020T4,10,T4,61ed753b0634bb5d3b335755,AS,22/10/2020,249,0,0,0,249,0
2020,2020T4,10,T4,61ed753b0634bb5d3b335756,CB,22/10/2020,152,0,0,0,152,0
2020,2020T4,10,T4,61ed753b0634bb5d3b335757,CE,22/10/2020,57,13,0,0,44,0
2020,2020T4,10,T4,61ed753b0634bb5d3b335758,CL,22/10/2020,1530,165,0,3,1362,0
2020,2020T4,10,T4,61ed753b0634bb5d3b335759,CM,22/10/2020,971,169,1,0,801,0
2020,2020T4,10,T4,61ed753b0634bb5d3b33575a,CN,22/10/2020,117,1,0,0,116,0
2020,2020T4,10,T4,61ed753b0634bb5d3b33575b,CT,22/10/2020,5406,28,0,4,5374,0
2020,2020T4,10,T4,61ed753b0634bb5d3b33575c,EX,22/10/2020,444,77,0,0,365,2
2020,2020T4,10,T4,61ed753b0634bb5d3b33575d,GA,22/10/2020,598,11,0,0,587,0
2020,2020T4,10,T4,61ed753b0634bb5d3b33575e,IB,22/10/2020,182,3,0,0,179,0
2020,2020T4,10,T4,61ed753b0634bb5d3b33575f,MC,22/10/2020,794,99,1,1,693,0
2020,2020T4,10,T4,61ed753b0634bb5d3b335760,MD,22/10/2020,1812,811,0,0,1001,0
2020,2020T4,10,T4,61ed753b0634bb5d3b335761,ML,22/10/2020,83,10,0,0,73,0
2020,2020T4,10,T4,61ed753b0634bb5d3b335762,NC,22/10/2020,495,40,0,0,455,0
2020,2020T4,10,T4,61ed753b0634bb5d3b335763,PV,22/10/2020,1003,84,0,0,919,0
2020,2020T4,10,T4,61ed753b0634bb5d3b335764,RI,22/10/2020,177,13,0,0,164,0
2020,2020T4,10,T4,61ed753b0634bb5d3b335765,VC,22/10/2020,1451,46,975,0,430,0
2020,2020T4,10,T4,61ed753b0634bb5d3b335766,AN,23/10/2020,4603,1438,0,0,3165,0
2020,2020T4,10,T4,61ed753b0634bb5d3b335767,AR,23/10/2020,1054,16,0,0,1038,0
2020,2020T4,10,T4,61ed753b0634bb5d3b335768,AS,23/10/2020,243,0,0,0,243,0
2020,2020T4,10,T4,61ed753b0634bb5d3b335769,CB,23/10/2020,151,1,0,0,150,0
2020,2020T4,10,T4,61ed753b0634bb5d3b33576a,CE,23/10/2020,51,15,0,0,36,0
2020,2020T4,10,T4,61ed753b0634bb5d3b33576b,CL,23/10/2020,1655,239,0,1,1415,0
2020,2020T4,10,T4,61ed753b0634bb5d3b33576c,CM,23/10/2020,1086,181,0,0,905,0
2020,2020T4,10,T4,61ed753b0634bb5d3b33576d,CN,23/10/2020,91,5,0,0,86,0
2020,2020T4,10,T4,61ed753b0634bb5d3b33576e,CT,23/10/2020,5342,53,0,8,5281,0
2020,2020T4,10,T4,61ed753b0634bb5d3b33576f,EX,23/10/2020,493,79,1,0,412,1
2020,2020T4,10,T4,61ed753b0634bb5d3b335770,GA,23/10/2020,608,12,0,1,595,0
2020,2020T4,10,T4,61ed753b0634bb5d3b335771,IB,23/10/2020,186,4,0,0,182,0
2020,2020T4,10,T4,61ed753b0634bb5d3b335772,MC,23/10/2020,901,161,0,0,739,1
2020,2020T4,10,T4,61ed753b0634bb5d3b335773,MD,23/10/2020,2377,1094,0,0,1283,0
2020,2020T4,10,T4,61ed753b0634bb5d3b335774,ML,23/10/2020,93,19,0,0,74,0
2020,2020T4,10,T4,61ed753b0634bb5d3b335775,NC,23/10/2020,504,39,0,0,465,0
2020,2020T4,10,T4,61ed753b0634bb5d3b335776,PV,23/10/2020,1053,116,0,0,937,0
2020,2020T4,10,T4,61ed753b0634bb5d3b335777,RI,23/10/2020,189,5,0,0,184,0
2020,2020T4,10,T4,61ed753b0634bb5d3b335778,VC,23/10/2020,1518,43,1003,0,472,0
2020,2020T4,10,T4,61ed753b0634bb5d3b335779,AN,24/10/2020,3425,874,0,0,2551,0
2020,2020T4,10,T4,61ed753b0634bb5d3b33577a,AR,24/10/2020,933,29,0,1,903,0
2020,2020T4,10,T4,61ed753b0634bb5d3b33577b,AS,24/10/2020,345,0,0,0,345,0
2020,2020T4,10,T4,61ed753b0634bb5d3b33577c,CB,24/10/2020,164,0,0,0,164,0
2020,2020T4,10,T4,61ed753b0634bb5d3b33577d,CE,24/10/2020,58,27,0,0,31,0
2020,2020T4,10,T4,61ed753b0634bb5d3b33577e,CL,24/10/2020,1437,170,0,4,1263,0
2020,2020T4,10,T4,61ed753b0634bb5d3b33577f,CM,24/10/2020,768,137,0,0,631,0
2020,2020T4,10,T4,61ed753b0634bb5d3b335780,CN,24/10/2020,121,6,0,0,115,0
2020,2020T4,10,T4,61ed753b0634bb5d3b335781,CT,24/10/2020,3382,16,0,0,3366,0
2020,2020T4,10,T4,61ed753b0634bb5d3b335782,EX,24/10/2020,463,56,1,0,401,5
2020,2020T4,10,T4,61ed753b0634bb5d3b335783,GA,24/10/2020,660,10,0,0,650,0
2020,2020T4,10,T4,61ed753b0634bb5d3b335784,IB,24/10/2020,183,7,0,0,176,0
2020,2020T4,10,T4,61ed753b0634bb5d3b335785,MC,24/10/2020,777,127,2,0,647,1
2020,2020T4,10,T4,61ed753b0634bb5d3b335786,MD,24/10/2020,1278,566,0,0,712,0
2020,2020T4,10,T4,61ed753b0634bb5d3b335787,ML,24/10/2020,90,7,0,0,83,0
2020,2020T4,10,T4,61ed753b0634bb5d3b335788,NC,24/10/2020,584,62,0,0,522,0
2020,2020T4,10,T4,61ed753b0634bb5d3b335789,PV,24/10/2020,1174,119,0,0,1055,0
2020,2020T4,10,T4,61ed753b0634bb5d3b33578a,RI,24/10/2020,158,12,0,0,146,0
2020,2020T4,10,T4,61ed753b0634bb5d3b33578b,VC,24/10/2020,1396,45,981,0,370,0
2020,2020T4,10,T4,61ed753b0634bb5d3b33578c,AN,25/10/2020,2398,741,0,0,1657,0
2020,2020T4,10,T4,61ed753b0634bb5d3b33578d,AR,25/10/2020,886,14,0,0,872,0
2020,2020T4,10,T4,61ed753b0634bb5d3b33578e,AS,25/10/2020,410,0,0,0,410,0
2020,2020T4,10,T4,61ed753b0634bb5d3b33578f,CB,25/10/2020,147,0,0,0,147,0
2020,2020T4,10,T4,61ed753b0634bb5d3b335790,CE,25/10/2020,49,29,0,0,20,0
2020,2020T4,10,T4,61ed753b0634bb5d3b335791,CL,25/10/2020,1518,199,0,1,1318,0
2020,2020T4,10,T4,61ed753b0634bb5d3b335792,CM,25/10/2020,857,143,0,0,714,0
2020,2020T4,10,T4,61ed753b0634bb5d3b335793,CN,25/10/2020,78,4,0,0,74,0
2020,2020T4,10,T4,61ed753b0634bb5d3b335794,CT,25/10/2020,3093,13,0,3,3077,0
2020,2020T4,10,T4,61ed753b0634bb5d3b335795,EX,25/10/2020,385,53,0,0,331,1
2020,2020T4,10,T4,61ed753b0634bb5d3b335796,GA,25/10/2020,563,12,0,0,551,0
2020,2020T4,10,T4,61ed753b0634bb5d3b335797,IB,25/10/2020,176,3,0,0,173,0
2020,2020T4,10,T4,61ed753b0634bb5d3b335798,MC,25/10/2020,633,130,2,1,498,2
2020,2020T4,10,T4,61ed753b0634bb5d3b335799,MD,25/10/2020,1179,574,0,0,605,0
2020,2020T4,10,T4,61ed753b0634bb5d3b33579a,ML,25/10/2020,54,8,0,0,46,0
2020,2020T4,10,T4,61ed753b0634bb5d3b33579b,NC,25/10/2020,509,74,0,0,435,0
2020,2020T4,10,T4,61ed753b0634bb5d3b33579c,PV,25/10/2020,1291,157,0,0,1134,0
2020,2020T4,10,T4,61ed753b0634bb5d3b33579d,RI,25/10/2020,134,4,0,0,130,0
2020,2020T4,10,T4,61ed753b0634bb5d3b33579e,VC,25/10/2020,1160,36,782,0,342,0
2020,2020T4,10,T4,61ed753b0634bb5d3b33579f,AN,26/10/2020,3959,1463,0,0,2496,0
2020,2020T4,10,T4,61ed753b0634bb5d3b3357a0,AR,26/10/2020,1124,21,0,0,1103,0
2020,2020T4,10,T4,61ed753b0634bb5d3b3357a1,AS,26/10/2020,442,0,0,0,442,0
2020,2020T4,10,T4,61ed753b0634bb5d3b3357a2,CB,26/10/2020,188,1,0,0,187,0
2020,2020T4,10,T4,61ed753b0634bb5d3b3357a3,CE,26/10/2020,69,43,0,0,26,0
2020,2020T4,10,T4,61ed753b0634bb5d3b3357a4,CL,26/10/2020,1953,247,0,3,1703,0
2020,2020T4,10,T4,61ed753b0634bb5d3b3357a5,CM,26/10/2020,1090,196,0,1,893,0
2020,2020T4,10,T4,61ed753b0634bb5d3b3357a6,CN,26/10/2020,123,5,0,0,118,0
2020,2020T4,10,T4,61ed753b0634bb5d3b3357a7,CT,26/10/2020,5132,44,0,8,5080,0
2020,2020T4,10,T4,61ed753b0634bb5d3b3357a8,EX,26/10/2020,519,85,0,0,433,1
2020,2020T4,10,T4,61ed753b0634bb5d3b3357a9,GA,26/10/2020,713,20,0,0,693,0
2020,2020T4,10,T4,61ed753b0634bb5d3b3357aa,IB,26/10/2020,253,3,0,0,248,2
2020,2020T4,10,T4,61ed753b0634bb5d3b3357ab,MC,26/10/2020,801,207,1,1,588,4
2020,2020T4,10,T4,61ed753b0634bb5d3b3357ac,MD,26/10/2020,2240,1206,0,0,1034,0
2020,2020T4,10,T4,61ed753b0634bb5d3b3357ad,ML,26/10/2020,80,28,0,0,52,0
2020,2020T4,10,T4,61ed753b0634bb5d3b3357ae,NC,26/10/2020,546,108,0,0,438,0
2020,2020T4,10,T4,61ed753b0634bb5d3b3357af,PV,26/10/2020,1397,132,0,0,1265,0
2020,2020T4,10,T4,61ed753b0634bb5d3b3357b0,RI,26/10/2020,183,10,0,0,173,0
2020,2020T4,10,T4,61ed753b0634bb5d3b3357b1,VC,26/10/2020,1707,62,1145,0,500,0
2020,2020T4,10,T4,61ed753b0634bb5d3b3357b2,AN,27/10/2020,4479,1538,0,0,2941,0
2020,2020T4,10,T4,61ed753b0634bb5d3b3357b3,AR,27/10/2020,1006,25,0,0,981,0
2020,2020T4,10,T4,61ed753b0634bb5d3b3357b4,AS,27/10/2020,418,0,0,0,418,0
2020,2020T4,10,T4,61ed753b0634bb5d3b3357b5,CB,27/10/2020,185,0,0,0,185,0
2020,2020T4,10,T4,61ed753b0634bb5d3b3357b6,CE,27/10/2020,64,29,0,0,35,0
2020,2020T4,10,T4,61ed753b0634bb5d3b3357b7,CL,27/10/2020,2029,249,0,8,1772,0
2020,2020T4,10,T4,61ed753b0634bb5d3b3357b8,CM,27/10/2020,1077,220,0,0,857,0
2020,2020T4,10,T4,61ed753b0634bb5d3b3357b9,CN,27/10/2020,114,10,0,0,104,0
2020,2020T4,10,T4,61ed753b0634bb5d3b3357ba,CT,27/10/2020,5199,47,1,9,5142,0
2020,2020T4,10,T4,61ed753b0634bb5d3b3357bb,EX,27/10/2020,468,103,0,0,365,0
2020,2020T4,10,T4,61ed753b0634bb5d3b3357bc,GA,27/10/2020,681,12,0,2,667,0
2020,2020T4,10,T4,61ed753b0634bb5d3b3357bd,IB,27/10/2020,197,5,0,0,192,0
2020,2020T4,10,T4,61ed753b0634bb5d3b3357be,MC,27/10/2020,889,198,0,0,687,4
2020,2020T4,10,T4,61ed753b0634bb5d3b3357bf,MD,27/10/2020,2310,1012,0,0,1298,0
2020,2020T4,10,T4,61ed753b0634bb5d3b3357c0,ML,27/10/2020,82,33,0,0,49,0
2020,2020T4,10,T4,61ed753b0634bb5d3b3357c1,NC,27/10/2020,453,81,0,0,372,0
2020,2020T4,10,T4,61ed753b0634bb5d3b3357c2,PV,27/10/2020,1490,142,0,0,1348,0
2020,2020T4,10,T4,61ed753b0634bb5d3b3357c3,RI,27/10/2020,186,10,0,0,176,0
2020,2020T4,10,T4,61ed753b0634bb5d3b3357c4,VC,27/10/2020,1734,66,1176,0,492,0
2020,2020T4,10,T4,61ed753b0634bb5d3b3357c5,AN,28/10/2020,4612,1470,0,0,3142,0
2020,2020T4,10,T4,61ed753b0634bb5d3b3357c6,AR,28/10/2020,948,29,0,0,919,0
2020,2020T4,10,T4,61ed753b0634bb5d3b3357c7,AS,28/10/2020,292,0,0,0,292,0
2020,2020T4,10,T4,61ed753b0634bb5d3b3357c8,CB,28/10/2020,205,0,0,0,205,0
2020,2020T4,10,T4,61ed753b0634bb5d3b3357c9,CE,28/10/2020,75,40,0,0,35,0
2020,2020T4,10,T4,61ed753b0634bb5d3b3357ca,CL,28/10/2020,1824,158,0,5,1661,0
2020,2020T4,10,T4,61ed753b0634bb5d3b3357cb,CM,28/10/2020,1135,220,0,2,913,0
2020,2020T4,10,T4,61ed753b0634bb5d3b3357cc,CN,28/10/2020,130,7,0,0,123,0
2020,2020T4,10,T4,61ed753b0634bb5d3b3357cd,CT,28/10/2020,4915,53,0,6,4856,0
2020,2020T4,10,T4,61ed753b0634bb5d3b3357ce,EX,28/10/2020,485,85,1,0,398,1
2020,2020T4,10,T4,61ed753b0634bb5d3b3357cf,GA,28/10/2020,834,11,0,0,823,0
2020,2020T4,10,T4,61ed753b0634bb5d3b3357d0,IB,28/10/2020,194,6,0,0,188,0
2020,2020T4,10,T4,61ed753b0634bb5d3b3357d1,MC,28/10/2020,866,193,1,2,667,3
2020,2020T4,10,T4,61ed753b0634bb5d3b3357d2,MD,28/10/2020,1952,898,0,0,1054,0
2020,2020T4,10,T4,61ed753b0634bb5d3b3357d3,ML,28/10/2020,88,29,0,0,59,0
2020,2020T4,10,T4,61ed753b0634bb5d3b3357d4,NC,28/10/2020,464,90,0,0,374,0
2020,2020T4,10,T4,61ed753b0634bb5d3b3357d5,PV,28/10/2020,1161,117,0,0,1044,0
2020,2020T4,10,T4,61ed753b0634bb5d3b3357d6,RI,28/10/2020,175,6,0,0,169,0
2020,2020T4,10,T4,61ed753b0634bb5d3b3357d7,VC,28/10/2020,1775,73,1194,0,508,0
2020,2020T4,10,T4,61ed753b0634bb5d3b3357d8,AN,29/10/2020,4395,1401,0,0,2994,0
2020,2020T4,10,T4,61ed753b0634bb5d3b3357d9,AR,29/10/2020,953,22,0,0,931,0
2020,2020T4,10,T4,61ed753b0634bb5d3b3357da,AS,29/10/2020,205,0,0,0,205,0
2020,2020T4,10,T4,61ed753b0634bb5d3b3357db,CB,29/10/2020,179,0,0,0,179,0
2020,2020T4,10,T4,61ed753b0634bb5d3b3357dc,CE,29/10/2020,72,52,0,0,20,0
2020,2020T4,10,T4,61ed753b0634bb5d3b3357dd,CL,29/10/2020,1510,182,0,1,1327,0
2020,2020T4,10,T4,61ed753b0634bb5d3b3357de,CM,29/10/2020,982,174,0,1,807,0
2020,2020T4,10,T4,61ed753b0634bb5d3b3357df,CN,29/10/2020,122,3,0,0,119,0
2020,2020T4,10,T4,61ed753b0634bb5d3b3357e0,CT,29/10/2020,4417,31,0,5,4381,0
2020,2020T4,10,T4,61ed753b0634bb5d3b3357e1,EX,29/10/2020,570,133,3,0,432,2
2020,2020T4,10,T4,61ed753b0634bb5d3b3357e2,GA,29/10/2020,742,9,0,0,733,0
2020,2020T4,10,T4,61ed753b0634bb5d3b3357e3,IB,29/10/2020,149,5,0,0,144,0
2020,2020T4,10,T4,61ed753b0634bb5d3b3357e4,MC,29/10/2020,801,195,1,2,600,3
2020,2020T4,10,T4,61ed753b0634bb5d3b3357e5,MD,29/10/2020,1922,871,0,0,1051,0
2020,2020T4,10,T4,61ed753b0634bb5d3b3357e6,ML,29/10/2020,77,35,0,0,42,0
2020,2020T4,10,T4,61ed753b0634bb5d3b3357e7,NC,29/10/2020,479,82,0,0,397,0
2020,2020T4,10,T4,61ed753b0634bb5d3b3357e8,PV,29/10/2020,1051,188,0,0,863,0
2020,2020T4,10,T4,61ed753b0634bb5d3b3357e9,RI,29/10/2020,178,7,0,0,171,0
2020,2020T4,10,T4,61ed753b0634bb5d3b3357ea,VC,29/10/2020,1717,59,1114,0,544,0
2020,2020T4,10,T4,61ed753b0634bb5d3b3357eb,AN,30/10/2020,4508,1425,0,0,3083,0
2020,2020T4,10,T4,61ed753b0634bb5d3b3357ec,AR,30/10/2020,970,29,0,0,941,0
2020,2020T4,10,T4,61ed753b0634bb5d3b3357ed,AS,30/10/2020,243,0,0,0,243,0
2020,2020T4,10,T4,61ed753b0634bb5d3b3357ee,CB,30/10/2020,197,0,0,0,197,0
2020,2020T4,10,T4,61ed753b0634bb5d3b3357ef,CE,30/10/2020,63,48,0,0,15,0
2020,2020T4,10,T4,61ed753b0634bb5d3b3357f0,CL,30/10/2020,1549,217,0,3,1329,0
2020,2020T4,10,T4,61ed753b0634bb5d3b3357f1,CM,30/10/2020,910,195,0,0,715,0
2020,2020T4,10,T4,61ed753b0634bb5d3b3357f2,CN,30/10/2020,122,8,0,0,114,0
2020,2020T4,10,T4,61ed753b0634bb5d3b3357f3,CT,30/10/2020,4853,45,0,10,4798,0
2020,2020T4,10,T4,61ed753b0634bb5d3b3357f4,EX,30/10/2020,510,109,1,0,400,0
2020,2020T4,10,T4,61ed753b0634bb5d3b3357f5,GA,30/10/2020,706,21,0,0,685,0
2020,2020T4,10,T4,61ed753b0634bb5d3b3357f6,IB,30/10/2020,140,3,0,0,137,0
2020,2020T4,10,T4,61ed753b0634bb5d3b3357f7,MC,30/10/2020,921,207,0,1,709,4
2020,2020T4,10,T4,61ed753b0634bb5d3b3357f8,MD,30/10/2020,2006,919,0,0,1087,0
2020,2020T4,10,T4,61ed753b0634bb5d3b3357f9,ML,30/10/2020,89,44,0,0,45,0
2020,2020T4,10,T4,61ed753b0634bb5d3b3357fa,NC,30/10/2020,426,99,0,0,327,0
2020,2020T4,10,T4,61ed753b0634bb5d3b3357fb,PV,30/10/2020,1211,203,0,0,1008,0
2020,2020T4,10,T4,61ed753b0634bb5d3b3357fc,RI,30/10/2020,198,9,0,0,189,0
2020,2020T4,10,T4,61ed753b0634bb5d3b3357fd,VC,30/10/2020,1932,56,1254,0,622,0
2020,2020T4,10,T4,61ed753b0634bb5d3b3357fe,AN,31/10/2020,3274,1028,0,0,2246,0
2020,2020T4,10,T4,61ed753b0634bb5d3b3357ff,AR,31/10/2020,830,14,0,0,816,0
2020,2020T4,10,T4,61ed753b0634bb5d3b335800,AS,31/10/2020,287,0,0,0,287,0
2020,2020T4,10,T4,61ed753b0634bb5d3b335801,CB,31/10/2020,206,0,0,0,206,0
2020,2020T4,10,T4,61ed753b0634bb5d3b335802,CE,31/10/2020,49,30,0,0,19,0
2020,2020T4,10,T4,61ed753b0634bb5d3b335803,CL,31/10/2020,1410,175,0,5,1230,0
2020,2020T4,10,T4,61ed753b0634bb5d3b335804,CM,31/10/2020,721,136,0,0,585,0
2020,2020T4,10,T4,61ed753b0634bb5d3b335805,CN,31/10/2020,136,3,0,0,133,0
2020,2020T4,10,T4,61ed753b0634bb5d3b335806,CT,31/10/2020,3145,16,0,2,3127,0
2020,2020T4,10,T4,61ed753b0634bb5d3b335807,EX,31/10/2020,384,72,1,0,311,0
2020,2020T4,10,T4,61ed753b0634bb5d3b335808,GA,31/10/2020,633,17,0,0,616,0
2020,2020T4,10,T4,61ed753b0634bb5d3b335809,IB,31/10/2020,99,3,0,0,96,0
2020,2020T4,10,T4,61ed753b0634bb5d3b33580a,MC,31/10/2020,879,202,0,0,675,2
2020,2020T4,10,T4,61ed753b0634bb5d3b33580b,MD,31/10/2020,1338,682,0,0,656,0
2020,2020T4,10,T4,61ed753b0634bb5d3b33580c,ML,31/10/2020,53,19,0,0,34,0
2020,2020T4,10,T4,61ed753b0634bb5d3b33580d,NC,31/10/2020,413,106,0,0,307,0
2020,2020T4,10,T4,61ed753b0634bb5d3b33580e,PV,31/10/2020,1331,172,0,0,1159,0
2020,2020T4,10,T4,61ed753b0634bb5d3b33580f,RI,31/10/2020,164,5,0,0,159,0
2020,2020T4,10,T4,61ed753b0634bb5d3b335810,VC,31/10/2020,1594,51,1088,0,455,0
2020,2020T4,11,T4,61ed753b0634bb5d3b335811,AN,01/11/2020,2954,1042,1,0,1911,0
2020,2020T4,11,T4,61ed753b0634bb5d3b335812,AR,01/11/2020,770,13,0,0,757,0
2020,2020T4,11,T4,61ed753b0634bb5d3b335813,AS,01/11/2020,436,0,0,0,436,0
2020,2020T4,11,T4,61ed753b0634bb5d3b335814,CB,01/11/2020,185,0,0,0,185,0
2020,2020T4,11,T4,61ed753b0634bb5d3b335815,CE,01/11/2020,68,53,0,0,15,0
2020,2020T4,11,T4,61ed753b0634bb5d3b335816,CL,01/11/2020,1497,219,0,4,1274,0
2020,2020T4,11,T4,61ed753b0634bb5d3b335817,CM,01/11/2020,666,151,0,1,514,0
2020,2020T4,11,T4,61ed753b0634bb5d3b335818,CN,01/11/2020,130,7,0,0,123,0
2020,2020T4,11,T4,61ed753b0634bb5d3b335819,CT,01/11/2020,2842,21,0,1,2820,0
2020,2020T4,11,T4,61ed753b0634bb5d3b33581a,EX,01/11/2020,399,107,0,0,292,0
2020,2020T4,11,T4,61ed753b0634bb5d3b33581b,GA,01/11/2020,569,25,0,0,544,0
2020,2020T4,11,T4,61ed753b0634bb5d3b33581c,IB,01/11/2020,246,8,0,0,238,0
2020,2020T4,11,T4,61ed753b0634bb5d3b33581d,MC,01/11/2020,734,187,0,0,546,1
2020,2020T4,11,T4,61ed753b0634bb5d3b33581e,MD,01/11/2020,1258,574,0,0,684,0
2020,2020T4,11,T4,61ed753b0634bb5d3b33581f,ML,01/11/2020,40,16,0,0,24,0
2020,2020T4,11,T4,61ed753b0634bb5d3b335820,NC,01/11/2020,413,103,0,0,310,0
2020,2020T4,11,T4,61ed753b0634bb5d3b335821,PV,01/11/2020,1423,218,0,0,1205,0
2020,2020T4,11,T4,61ed753b0634bb5d3b335822,RI,01/11/2020,151,6,0,0,145,0
2020,2020T4,11,T4,61ed753b0634bb5d3b335823,VC,01/11/2020,1430,58,941,0,431,0
2020,2020T4,11,T4,61ed753b0634bb5d3b335824,AN,02/11/2020,2687,1041,0,0,1646,0
2020,2020T4,11,T4,61ed753b0634bb5d3b335825,AR,02/11/2020,798,29,0,1,768,0
2020,2020T4,11,T4,61ed753b0634bb5d3b335826,AS,02/11/2020,584,0,0,0,584,0
2020,2020T4,11,T4,61ed753b0634bb5d3b335827,CB,02/11/2020,256,0,0,0,256,0
2020,2020T4,11,T4,61ed753b0634bb5d3b335828,CE,02/11/2020,53,34,0,0,19,0
