,Año,Mes,Periodo,fecha_int,Curso Lectivo,altitud,tmed,tmin,tmax,presMax,presMin,ccaa_iso_AN,ccaa_iso_AR,ccaa_iso_AS,ccaa_iso_CB,ccaa_iso_CE,ccaa_iso_CL,ccaa_iso_CM,ccaa_iso_CN,ccaa_iso_CT,ccaa_iso_EX,ccaa_iso_GA,ccaa_iso_IB,ccaa_iso_MC,ccaa_iso_MD,ccaa_iso_ML,ccaa_iso_NC,ccaa_iso_PV,ccaa_iso_RI,ccaa_iso_VC,Estacion_Invierno,Estacion_Otoño,Estacion_Primavera,Estacion_Verano,Trimestre_T1,Trimestre_T2,Trimestre_T3,Trimestre_T4,num_casos
3489,2020,8,202003,6082020,0,540.0,15.571171171171171,8.446246246246245,22.698048048048047,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1058
3490,2020,8,202003,7082020,0,540.0,15.571171171171171,8.446246246246245,22.698048048048047,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1344
3491,2020,8,202003,8082020,0,540.0,15.571171171171171,8.446246246246245,22.698048048048047,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1049
3492,2020,8,202003,9082020,0,540.0,15.571171171171171,8.446246246246245,22.698048048048047,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,980
3493,2020,8,202003,10082020,0,540.0,15.571171171171171,8.446246246246245,22.698048048048047,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1509
3494,2020,8,202003,11082020,0,540.0,15.571171171171171,8.446246246246245,22.698048048048047,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1993
3495,2020,8,202003,12082020,0,540.0,15.571171171171171,8.446246246246245,22.698048048048047,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1731
3496,2020,8,202003,13082020,0,540.0,15.571171171171171,8.446246246246245,22.698048048048047,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1666
3497,2020,8,202003,14082020,0,540.0,15.571171171171171,8.446246246246245,22.698048048048047,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2212
3498,2020,8,202003,15082020,0,540.0,15.571171171171171,8.446246246246245,22.698048048048047,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1312
3499,2020,8,202003,16082020,0,540.0,15.571171171171171,8.446246246246245,22.698048048048047,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1072
3500,2020,8,202003,17082020,0,540.0,15.571171171171171,8.446246246246245,22.698048048048047,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1620
3501,2020,8,202003,18082020,0,540.0,15.571171171171171,8.446246246246245,22.698048048048047,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2812
3502,2020,8,202003,19082020,0,540.0,15.571171171171171,8.446246246246245,22.698048048048047,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2841
3503,2020,8,202003,20082020,0,540.0,15.571171171171171,8.446246246246245,22.698048048048047,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2589
3504,2020,8,202003,21082020,0,540.0,15.571171171171171,8.446246246246245,22.698048048048047,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,3765
3505,2020,8,202003,22082020,0,540.0,15.571171171171171,8.446246246246245,22.698048048048047,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1664
3506,2020,8,202003,23082020,0,540.0,15.571171171171171,8.446246246246245,22.698048048048047,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1233
3507,2020,8,202003,24082020,0,540.0,15.571171171171171,8.446246246246245,22.698048048048047,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1915
3508,2020,8,202003,25082020,0,540.0,15.571171171171171,8.446246246246245,22.698048048048047,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,3809
3509,2020,8,202003,26082020,0,540.0,15.571171171171171,8.446246246246245,22.698048048048047,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,3022
3510,2020,8,202003,27082020,0,540.0,15.571171171171171,8.446246246246245,22.698048048048047,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,3106
3511,2020,8,202003,28082020,0,540.0,15.571171171171171,8.446246246246245,22.698048048048047,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,4274
3512,2020,8,202003,29082020,0,540.0,15.571171171171171,8.446246246246245,22.698048048048047,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1868
3513,2020,8,202003,30082020,0,540.0,15.571171171171171,8.446246246246245,22.698048048048047,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1749
3514,2020,8,202003,31082020,0,540.0,15.571171171171171,8.446246246246245,22.698048048048047,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2301
3515,2020,9,202003,1092020,0,540.0,15.571171171171171,8.446246246246245,22.698048048048047,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,4354
3516,2020,9,202003,2092020,0,540.0,15.571171171171171,8.446246246246245,22.698048048048047,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,3797
3517,2020,9,202003,3092020,0,540.0,15.571171171171171,8.446246246246245,22.698048048048047,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,3717
3518,2020,9,202003,4092020,0,540.0,15.571171171171171,8.446246246246245,22.698048048048047,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,4535
3519,2020,9,202003,5092020,0,540.0,15.571171171171171,8.446246246246245,22.698048048048047,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2743
3520,2020,9,202003,6092020,0,540.0,15.571171171171171,8.446246246246245,22.698048048048047,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2460
3521,2020,9,202003,7092020,1,540.0,15.571171171171171,8.446246246246245,22.698048048048047,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,3180
3522,2020,9,202003,8092020,1,540.0,15.571171171171171,8.446246246246245,22.698048048048047,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,4691
3523,2020,9,202003,9092020,1,540.0,15.571171171171171,8.446246246246245,22.698048048048047,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,4779
3524,2020,9,202003,10092020,1,540.0,15.571171171171171,8.446246246246245,22.698048048048047,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,4211
3525,2020,9,202003,11092020,1,540.0,15.571171171171171,8.446246246246245,22.698048048048047,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,5165
3526,2020,9,202003,12092020,1,540.0,15.571171171171171,8.446246246246245,22.698048048048047,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,3311
3527,2020,9,202003,13092020,1,540.0,15.571171171171171,8.446246246246245,22.698048048048047,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2595
3528,2020,9,202003,14092020,1,540.0,15.571171171171171,8.446246246246245,22.698048048048047,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,3651
3529,2020,9,202003,15092020,1,540.0,15.571171171171171,8.446246246246245,22.698048048048047,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,4966
3530,2020,9,202003,16092020,1,540.0,15.571171171171171,8.446246246246245,22.698048048048047,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,4347
3531,2020,9,202003,17092020,1,540.0,15.571171171171171,8.446246246246245,22.698048048048047,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,4318
3532,2020,9,202003,18092020,1,540.0,15.571171171171171,8.446246246246245,22.698048048048047,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,6545
3533,2020,9,202003,19092020,1,540.0,15.571171171171171,8.446246246246245,22.698048048048047,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2553
3534,2020,9,202003,20092020,1,540.0,15.571171171171171,8.446246246246245,22.698048048048047,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2112
3535,2020,9,202003,21092020,1,540.0,15.571171171171171,8.446246246246245,22.698048048048047,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,3207
3536,2020,9,202003,22092020,1,540.0,15.571171171171171,8.446246246246245,22.698048048048047,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,5370
3537,2020,9,202003,23092020,1,540.0,15.571171171171171,8.446246246246245,22.698048048048047,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,4609
3538,2020,9,202003,24092020,1,540.0,15.571171171171171,8.446246246246245,22.698048048048047,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,4254
3539,2020,9,202003,25092020,1,540.0,15.571171171171171,8.446246246246245,22.698048048048047,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,4838
3540,2020,9,202003,26092020,1,540.0,15.571171171171171,8.446246246246245,22.698048048048047,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2161
3541,2020,9,202003,27092020,1,540.0,15.571171171171171,8.446246246246245,22.698048048048047,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1761
3542,2020,9,202003,28092020,1,540.0,15.571171171171171,8.446246246246245,22.698048048048047,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2861
3543,2020,9,202003,29092020,1,540.0,15.571171171171171,8.446246246246245,22.698048048048047,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,3863
3544,2020,9,202003,30092020,1,540.0,15.571171171171171,8.446246246246245,22.698048048048047,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2976
3545,2020,10,202004,1102020,1,540.0,15.571171171171171,8.446246246246245,22.698048048048047,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2757
3546,2020,10,202004,2102020,1,540.0,15.571171171171171,8.446246246246245,22.698048048048047,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,3061
3547,2020,10,202004,3102020,1,540.0,15.571171171171171,8.446246246246245,22.698048048048047,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1871
3548,2020,10,202004,4102020,1,540.0,15.571171171171171,8.446246246246245,22.698048048048047,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1555
3549,2020,10,202004,5102020,1,540.0,15.571171171171171,8.446246246246245,22.698048048048047,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2602
3550,2020,10,202004,6102020,1,540.0,15.571171171171171,8.446246246246245,22.698048048048047,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2766
3551,2020,10,202004,7102020,1,540.0,15.571171171171171,8.446246246246245,22.698048048048047,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2461
3552,2020,10,202004,8102020,1,540.0,15.571171171171171,8.446246246246245,22.698048048048047,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2352
3553,2020,10,202004,9102020,1,540.0,15.571171171171171,8.446246246246245,22.698048048048047,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2457
3554,2020,10,202004,10102020,1,540.0,15.571171171171171,8.446246246246245,22.698048048048047,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1760
3555,2020,10,202004,11102020,1,540.0,15.571171171171171,8.446246246246245,22.698048048048047,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1487
3556,2020,10,202004,12102020,1,540.0,15.571171171171171,8.446246246246245,22.698048048048047,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1760
3557,2020,10,202004,13102020,1,540.0,15.571171171171171,8.446246246246245,22.698048048048047,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2433
3558,2020,10,202004,14102020,1,540.0,15.571171171171171,8.446246246246245,22.698048048048047,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2195
3559,2020,10,202004,15102020,1,540.0,15.571171171171171,8.446246246246245,22.698048048048047,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2153
3560,2020,10,202004,16102020,1,540.0,15.571171171171171,8.446246246246245,22.698048048048047,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2458
3561,2020,10,202004,17102020,1,540.0,15.571171171171171,8.446246246246245,22.698048048048047,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1615
3562,2020,10,202004,18102020,1,540.0,15.571171171171171,8.446246246246245,22.698048048048047,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1415
3563,2020,10,202004,19102020,1,540.0,15.571171171171171,8.446246246246245,22.698048048048047,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2355
3564,2020,10,202004,20102020,1,540.0,15.571171171171171,8.446246246246245,22.698048048048047,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2435
3565,2020,10,202004,21102020,1,540.0,15.571171171171171,8.446246246246245,22.698048048048047,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1993
3566,2020,10,202004,22102020,1,540.0,15.571171171171171,8.446246246246245,22.698048048048047,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1812
3567,2020,10,202004,23102020,1,540.0,15.571171171171171,8.446246246246245,22.698048048048047,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2377
3568,2020,10,202004,24102020,1,540.0,15.571171171171171,8.446246246246245,22.698048048048047,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1278
3569,2020,10,202004,25102020,1,540.0,15.571171171171171,8.446246246246245,22.698048048048047,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1179
3570,2020,10,202004,26102020,1,540.0,15.571171171171171,8.446246246246245,22.698048048048047,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2240
3571,2020,10,202004,27102020,1,540.0,15.571171171171171,8.446246246246245,22.698048048048047,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2310
3572,2020,10,202004,28102020,1,540.0,15.571171171171171,8.446246246246245,22.698048048048047,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1952
3573,2020,10,202004,29102020,1,540.0,15.571171171171171,8.446246246246245,22.698048048048047,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1922
3574,2020,10,202004,30102020,1,540.0,15.571171171171171,8.446246246246245,22.698048048048047,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2006
3575,2020,10,202004,31102020,1,540.0,15.571171171171171,8.446246246246245,22.698048048048047,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1338
3576,2020,11,202004,1112020,1,540.0,15.571171171171171,8.446246246246245,22.698048048048047,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1258
3577,2020,11,202004,2112020,1,540.0,15.571171171171171,8.446246246246245,22.698048048048047,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1291
3578,2020,11,202004,3112020,1,540.0,15.571171171171171,8.446246246246245,22.698048048048047,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2238
3579,2020,11,202004,4112020,1,540.0,15.571171171171171,8.446246246246245,22.698048048048047,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2035
3580,2020,11,202004,5112020,1,540.0,15.571171171171171,8.446246246246245,22.698048048048047,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1779
3581,2020,11,202004,6112020,1,540.0,15.571171171171171,8.446246246246245,22.698048048048047,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1984
3582,2020,11,202004,7112020,1,540.0,15.571171171171171,8.446246246246245,22.698048048048047,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1335
3583,2020,11,202004,8112020,1,540.0,15.571171171171171,8.446246246246245,22.698048048048047,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1189
3584,2020,11,202004,9112020,1,540.0,15.571171171171171,8.446246246246245,22.698048048048047,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1477
3585,2020,11,202004,10112020,1,540.0,15.571171171171171,8.446246246246245,22.698048048048047,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1738
3586,2020,11,202004,11112020,1,540.0,15.571171171171171,8.446246246246245,22.698048048048047,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1583
3587,2020,11,202004,12112020,1,540.0,15.571171171171171,8.446246246246245,22.698048048048047,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1359
3588,2020,11,202004,13112020,1,540.0,15.571171171171171,8.446246246246245,22.698048048048047,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1510
3589,2020,11,202004,14112020,1,540.0,15.571171171171171,8.446246246246245,22.698048048048047,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1131
3590,2020,11,202004,15112020,1,540.0,15.571171171171171,8.446246246246245,22.698048048048047,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,980
3591,2020,11,202004,16112020,1,540.0,15.571171171171171,8.446246246246245,22.698048048048047,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1505
3592,2020,11,202004,17112020,1,540.0,15.571171171171171,8.446246246246245,22.698048048048047,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1358
3593,2020,11,202004,18112020,1,540.0,15.571171171171171,8.446246246246245,22.698048048048047,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1237
3594,2020,11,202004,19112020,1,540.0,15.571171171171171,8.446246246246245,22.698048048048047,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1051
3595,2020,11,202004,20112020,1,540.0,15.571171171171171,8.446246246246245,22.698048048048047,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1236
3596,2020,11,202004,21112020,1,540.0,15.571171171171171,8.446246246246245,22.698048048048047,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,945
3597,2020,11,202004,22112020,1,540.0,15.571171171171171,8.446246246246245,22.698048048048047,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,823
3598,2020,11,202004,23112020,1,540.0,15.571171171171171,8.446246246246245,22.698048048048047,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1158
3599,2020,11,202004,24112020,1,540.0,15.571171171171171,8.446246246246245,22.698048048048047,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1339
3600,2020,11,202004,25112020,1,540.0,15.571171171171171,8.446246246246245,22.698048048048047,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1179
3601,2020,11,202004,26112020,1,540.0,15.571171171171171,8.446246246246245,22.698048048048047,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,959
3602,2020,11,202004,27112020,1,540.0,15.571171171171171,8.446246246246245,22.698048048048047,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1265
3603,2020,11,202004,28112020,1,540.0,15.571171171171171,8.446246246246245,22.698048048048047,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,879
3604,2020,11,202004,29112020,1,540.0,15.571171171171171,8.446246246246245,22.698048048048047,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,827
3605,2020,11,202004,30112020,1,540.0,15.571171171171171,8.446246246246245,22.698048048048047,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1149
3606,2020,12,202004,1122020,1,540.0,15.571171171171171,8.446246246246245,22.698048048048047,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1251
3607,2020,12,202004,2122020,1,540.0,15.571171171171171,8.446246246246245,22.698048048048047,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1137
3608,2020,12,202004,3122020,1,540.0,15.571171171171171,8.446246246246245,22.698048048048047,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1026
3609,2020,12,202004,4122020,1,540.0,15.571171171171171,8.446246246246245,22.698048048048047,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1037
3610,2020,12,202004,5122020,1,540.0,15.571171171171171,8.446246246246245,22.698048048048047,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,754
3611,2020,12,202004,6122020,1,540.0,15.571171171171171,8.446246246246245,22.698048048048047,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,829
3612,2020,12,202004,7122020,1,540.0,15.571171171171171,8.446246246246245,22.698048048048047,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1139
