,Año,Mes,fecha_x,Periodo,fecha_int,Curso Lectivo,altitud,tmed,tmin,tmax,presMax,presMin,ccaa_iso,Estacion,Trimestre,num_casos
7439,2023,06,2023-06-27,202302,27062023,0,572.0,18.75,12.95,24.55,0.0,0.0,NC,Verano,T2,0
7441,2023,06,2023-06-28,202302,28062023,0,572.0,17.8,10.75,24.85,0.0,0.0,NC,Verano,T2,0
7443,2023,06,2023-06-29,202302,29062023,0,572.0,17.200000000000003,12.25,22.15,0.0,0.0,NC,Verano,T2,0
7445,2023,06,2023-06-30,202302,30062023,0,572.0,19.75,10.3,29.2,0.0,0.0,NC,Verano,T2,0
7447,2023,07,2023-07-01,202303,1072023,0,572.0,20.6,13.899999999999999,27.35,0.0,0.0,NC,Verano,T3,0
7449,2023,07,2023-07-02,202303,2072023,0,572.0,21.1,14.7,27.450000000000003,0.0,0.0,NC,Verano,T3,0
7451,2023,07,2023-07-03,202303,3072023,0,572.0,19.0,13.649999999999999,24.35,0.0,0.0,NC,Verano,T3,0
7453,2023,07,2023-07-04,202303,4072023,0,572.0,18.8,12.2,25.4,0.0,0.0,NC,Verano,T3,0
7455,2023,07,2023-07-05,202303,5072023,0,572.0,22.0,12.8,31.15,0.0,0.0,NC,Verano,T3,0
7457,2023,07,2023-07-06,202303,6072023,0,572.0,17.1,12.350000000000001,21.9,0.0,0.0,NC,Verano,T3,0
7459,2023,07,2023-07-07,202303,7072023,0,572.0,17.299999999999997,11.65,23.05,0.0,0.0,NC,Verano,T3,0
7461,2023,07,2023-07-08,202303,8072023,0,572.0,18.45,10.899999999999999,26.0,0.0,0.0,NC,Verano,T3,0
7463,2023,07,2023-07-09,202303,9072023,0,572.0,21.05,11.95,30.1,0.0,0.0,NC,Verano,T3,0
7465,2023,07,2023-07-10,202303,10072023,0,572.0,19.299999999999997,14.4,24.200000000000003,0.0,0.0,NC,Verano,T3,0
7467,2023,07,2023-07-11,202303,11072023,0,572.0,21.55,13.1,29.95,0.0,0.0,NC,Verano,T3,0
7469,2023,07,2023-07-12,202303,12072023,0,572.0,17.549999999999997,13.05,22.1,0.0,0.0,NC,Verano,T3,0
7471,2023,07,2023-07-13,202303,13072023,0,572.0,16.3,12.2,20.3,0.0,0.0,NC,Verano,T3,0
7473,2023,07,2023-07-14,202303,14072023,0,572.0,16.0,11.55,20.4,0.0,0.0,NC,Verano,T3,0
7475,2023,07,2023-07-15,202303,15072023,0,572.0,16.75,11.4,22.15,0.0,0.0,NC,Verano,T3,0
7477,2023,07,2023-07-16,202303,16072023,0,572.0,16.95,11.05,22.8,0.0,0.0,NC,Verano,T3,0
7479,2023,07,2023-07-17,202303,17072023,0,572.0,18.65,12.65,24.65,0.0,0.0,NC,Verano,T3,0
7481,2023,07,2023-07-18,202303,18072023,0,572.0,20.5,13.2,27.75,0.0,0.0,NC,Verano,T3,0
7483,2023,07,2023-07-19,202303,19072023,0,572.0,23.0,13.85,32.1,0.0,0.0,NC,Verano,T3,0
7485,2023,07,2023-07-20,202303,20072023,0,572.0,24.2,15.4,33.0,0.0,0.0,NC,Verano,T3,0
7487,2023,07,2023-07-21,202303,21072023,0,572.0,25.1,15.3,34.95,0.0,0.0,NC,Verano,T3,0
7489,2023,07,2023-07-22,202303,22072023,0,572.0,26.05,17.2,34.900000000000006,0.0,0.0,NC,Verano,T3,0
7491,2023,07,2023-07-23,202303,23072023,0,572.0,23.55,15.75,31.4,0.0,0.0,NC,Verano,T3,0
7493,2023,07,2023-07-24,202303,24072023,0,572.0,18.799999999999997,12.5,25.15,0.0,0.0,NC,Verano,T3,0
7495,2023,07,2023-07-25,202303,25072023,0,572.0,20.200000000000003,12.0,28.3,0.0,0.0,NC,Verano,T3,0
7497,2023,07,2023-07-26,202303,26072023,0,572.0,19.9,12.55,27.3,0.0,0.0,NC,Verano,T3,0
7499,2023,07,2023-07-27,202303,27072023,0,572.0,22.950000000000003,13.7,32.15,0.0,0.0,NC,Verano,T3,0
7501,2023,07,2023-07-28,202303,28072023,0,572.0,20.8,15.399999999999999,26.15,0.0,0.0,NC,Verano,T3,0
7503,2023,07,2023-07-29,202303,29072023,0,572.0,23.95,15.1,32.8,0.0,0.0,NC,Verano,T3,0
7505,2023,07,2023-07-30,202303,30072023,0,572.0,23.8,17.1,30.6,0.0,0.0,NC,Verano,T3,0
7507,2023,07,2023-07-31,202303,31072023,0,572.0,21.1,15.8,26.4,0.0,0.0,NC,Verano,T3,0
7509,2023,08,2023-08-01,202303,1082023,0,572.0,18.200000000000003,13.65,22.65,0.0,0.0,NC,Verano,T3,0
7511,2023,08,2023-08-02,202303,2082023,0,572.0,18.45,12.3,24.55,0.0,0.0,NC,Verano,T3,0
7513,2023,08,2023-08-03,202303,3082023,0,572.0,18.950000000000003,12.25,25.7,0.0,0.0,NC,Verano,T3,0
7515,2023,08,2023-08-04,202303,4082023,0,572.0,19.0,13.75,24.2,0.0,0.0,NC,Verano,T3,0
7517,2023,08,2023-08-05,202303,5082023,0,572.0,21.5,11.7,31.25,0.0,0.0,NC,Verano,T3,0
7519,2023,08,2023-08-06,202303,6082023,0,572.0,22.4,13.2,31.6,0.0,0.0,NC,Verano,T3,0
7521,2023,08,2023-08-07,202303,7082023,0,572.0,23.25,15.950000000000001,30.55,0.0,0.0,NC,Verano,T3,0
7523,2023,08,2023-08-08,202303,8082023,0,572.0,26.6,17.3,35.9,0.0,0.0,NC,Verano,T3,0
7525,2023,08,2023-08-09,202303,9082023,0,572.0,24.35,14.85,33.8,0.0,0.0,NC,Verano,T3,0
7527,2023,08,2023-08-10,202303,10082023,0,572.0,24.65,15.9,33.45,0.0,0.0,NC,Verano,T3,0
7529,2023,08,2023-08-11,202303,11082023,0,572.0,25.6,17.799999999999997,33.4,0.0,0.0,NC,Verano,T3,0
7531,2023,08,2023-08-12,202303,12082023,0,572.0,23.0,17.3,28.7,0.0,0.0,NC,Verano,T3,0
7533,2023,08,2023-08-13,202303,13082023,0,572.0,22.85,14.25,31.45,0.0,0.0,NC,Verano,T3,0
7535,2023,08,2023-08-14,202303,14082023,0,572.0,22.0,12.6,31.4,0.0,0.0,NC,Verano,T3,0
7537,2023,08,2023-08-15,202303,15082023,0,572.0,23.6,16.8,30.5,0.0,0.0,NC,Verano,T3,0
7539,2023,08,2023-08-16,202303,16082023,0,572.0,19.4,13.2,25.5,0.0,0.0,NC,Verano,T3,0
7541,2023,08,2023-08-17,202303,17082023,0,572.0,19.4,12.5,26.3,0.0,0.0,NC,Verano,T3,0
7543,2023,08,2023-08-18,202303,18082023,0,572.0,19.9,14.7,25.1,0.0,0.0,NC,Verano,T3,0
7545,2023,08,2023-08-19,202303,19082023,0,572.0,25.4,17.5,33.2,0.0,0.0,NC,Verano,T3,0
7547,2023,08,2023-08-20,202303,20082023,0,572.0,25.7,17.1,34.3,0.0,0.0,NC,Verano,T3,0
7549,2023,08,2023-08-21,202303,21082023,0,572.0,23.6,15.5,31.6,0.0,0.0,NC,Verano,T3,0
7551,2023,08,2023-08-22,202303,22082023,0,572.0,18.8,12.2,25.5,0.0,0.0,NC,Verano,T3,0
7553,2023,08,2023-08-23,202303,23082023,0,572.0,18.1,12.2,24.0,0.0,0.0,NC,Verano,T3,0
7555,2023,08,2023-08-24,202303,24082023,0,572.0,19.8,13.7,25.9,0.0,0.0,NC,Verano,T3,0
7557,2023,08,2023-08-25,202303,25082023,0,572.0,22.2,12.3,32.1,0.0,0.0,NC,Verano,T3,0
7559,2023,08,2023-08-26,202303,26082023,0,572.0,22.2,14.6,29.7,0.0,0.0,NC,Verano,T3,0
7561,2023,08,2023-08-27,202303,27082023,0,572.0,22.8,14.9,30.8,0.0,0.0,NC,Verano,T3,0
7563,2023,08,2023-08-28,202303,28082023,0,572.0,16.3,13.4,19.2,0.0,0.0,NC,Verano,T3,0
7565,2023,08,2023-08-29,202303,29082023,0,572.0,15.0,10.5,19.4,0.0,0.0,NC,Verano,T3,0
7567,2023,08,2023-08-30,202303,30082023,0,572.0,14.0,9.7,18.4,0.0,0.0,NC,Verano,T3,0
7569,2023,08,2023-08-31,202303,31082023,0,572.0,15.0,7.3,22.6,0.0,0.0,NC,Verano,T3,0
7571,2023,09,2023-09-01,202303,1092023,0,572.0,17.0,10.3,23.6,0.0,0.0,NC,Verano,T3,0
7573,2023,09,2023-09-02,202303,2092023,0,572.0,16.4,9.8,23.0,0.0,0.0,NC,Verano,T3,0
7575,2023,09,2023-09-03,202303,3092023,0,572.0,19.0,9.0,29.1,0.0,0.0,NC,Verano,T3,0
7577,2023,09,2023-09-04,202303,4092023,0,572.0,22.5,13.3,31.7,0.0,0.0,NC,Verano,T3,0
7579,2023,09,2023-09-05,202303,5092023,0,572.0,18.2,13.2,23.1,0.0,0.0,NC,Verano,T3,0
7581,2023,09,2023-09-06,202303,6092023,0,572.0,17.2,13.7,20.6,0.0,0.0,NC,Verano,T3,0
7583,2023,09,2023-09-07,202303,7092023,0,572.0,14.6,9.8,19.4,0.0,0.0,NC,Verano,T3,0
7585,2023,09,2023-09-08,202303,8092023,1,572.0,17.4,8.9,25.9,0.0,0.0,NC,Verano,T3,0
7587,2023,09,2023-09-09,202303,9092023,1,572.0,18.6,10.0,27.1,0.0,0.0,NC,Verano,T3,0
7589,2023,09,2023-09-10,202303,10092023,1,572.0,19.1,12.1,26.1,0.0,0.0,NC,Verano,T3,0
7591,2023,09,2023-09-11,202303,11092023,1,572.0,20.0,12.5,27.5,0.0,0.0,NC,Verano,T3,0
7593,2023,09,2023-09-12,202303,12092023,1,572.0,21.5,12.8,30.2,0.0,0.0,NC,Verano,T3,0
7595,2023,09,2023-09-13,202303,13092023,1,572.0,22.4,12.5,32.3,0.0,0.0,NC,Verano,T3,0
7597,2023,09,2023-09-14,202303,14092023,1,572.0,26.8,21.3,32.2,0.0,0.0,NC,Verano,T3,0
7599,2023,09,2023-09-15,202303,15092023,1,572.0,24.2,18.2,30.2,0.0,0.0,NC,Verano,T3,0
7601,2023,09,2023-09-16,202303,16092023,1,572.0,23.1,15.0,31.2,0.0,0.0,NC,Verano,T3,0
7603,2023,09,2023-09-17,202303,17092023,1,572.0,24.6,19.1,30.1,0.0,0.0,NC,Verano,T3,0
7605,2023,09,2023-09-18,202303,18092023,1,572.0,21.6,18.4,24.9,0.0,0.0,NC,Verano,T3,0
7607,2023,09,2023-09-19,202303,19092023,1,572.0,17.3,13.7,20.9,0.0,0.0,NC,Verano,T3,0
7609,2023,09,2023-09-20,202303,20092023,1,572.0,17.8,12.1,23.4,0.0,0.0,NC,Verano,T3,0
7611,2023,09,2023-09-21,202303,21092023,1,572.0,17.0,12.8,21.2,0.0,0.0,NC,Verano,T3,0
7613,2023,09,2023-09-22,202303,22092023,1,572.0,17.9,11.6,24.2,0.0,0.0,NC,Verano,T3,0
7615,2023,09,2023-09-23,202303,23092023,1,572.0,18.4,12.5,24.4,0.0,0.0,NC,Verano,T3,0
7617,2023,09,2023-09-24,202303,24092023,1,572.0,16.6,11.2,21.9,0.0,0.0,NC,Verano,T3,0
7619,2023,09,2023-09-25,202303,25092023,1,572.0,9.9,8.1,11.7,0.0,0.0,NC,Otoño,T3,0
7621,2023,09,2023-09-26,202303,26092023,1,572.0,11.2,8.5,13.9,0.0,0.0,NC,Otoño,T3,0
7623,2023,09,2023-09-27,202303,27092023,1,572.0,9.0,4.2,13.7,0.0,0.0,NC,Otoño,T3,0
7625,2023,09,2023-09-28,202303,28092023,1,572.0,11.9,7.5,16.3,0.0,0.0,NC,Otoño,T3,0
7627,2023,09,2023-09-29,202303,29092023,1,572.0,13.8,6.7,20.8,0.0,0.0,NC,Otoño,T3,0
7629,2023,09,2023-09-30,202303,30092023,1,572.0,15.9,6.8,25.0,0.0,0.0,NC,Otoño,T3,0
7631,2023,10,2023-10-01,202304,1102023,1,572.0,14.4,10.4,18.3,0.0,0.0,NC,Otoño,T4,0
7633,2023,10,2023-10-02,202304,2102023,1,572.0,11.4,7.5,15.2,0.0,0.0,NC,Otoño,T4,0
7635,2023,10,2023-10-03,202304,3102023,1,572.0,9.4,6.4,12.4,0.0,0.0,NC,Otoño,T4,0
7637,2023,10,2023-10-04,202304,4102023,1,572.0,11.0,8.5,13.5,0.0,0.0,NC,Otoño,T4,0
7639,2023,10,2023-10-05,202304,5102023,1,572.0,12.8,8.6,17.1,0.0,0.0,NC,Otoño,T4,0
7641,2023,10,2023-10-06,202304,6102023,1,572.0,14.2,10.7,17.6,0.0,0.0,NC,Otoño,T4,0
7643,2023,10,2023-10-07,202304,7102023,1,572.0,14.4,11.4,17.3,0.0,0.0,NC,Otoño,T4,0
7645,2023,10,2023-10-08,202304,8102023,1,572.0,15.8,9.4,22.3,0.0,0.0,NC,Otoño,T4,0
7647,2023,10,2023-10-09,202304,9102023,1,572.0,15.8,10.5,21.2,0.0,0.0,NC,Otoño,T4,0
7649,2023,10,2023-10-10,202304,10102023,1,572.0,12.5,9.2,15.8,0.0,0.0,NC,Otoño,T4,0
7651,2023,10,2023-10-11,202304,11102023,1,572.0,9.8,7.3,12.2,0.0,0.0,NC,Otoño,T4,0
7653,2023,10,2023-10-12,202304,12102023,1,572.0,10.7,8.4,13.0,0.0,0.0,NC,Otoño,T4,0
7655,2023,10,2023-10-13,202304,13102023,1,572.0,10.8,8.7,12.8,0.0,0.0,NC,Otoño,T4,0
7657,2023,10,2023-10-14,202304,14102023,1,572.0,8.2,6.1,10.3,0.0,0.0,NC,Otoño,T4,0
7659,2023,10,2023-10-15,202304,15102023,1,572.0,9.0,6.1,11.9,0.0,0.0,NC,Otoño,T4,0
7661,2023,10,2023-10-16,202304,16102023,1,572.0,8.0,3.4,12.5,0.0,0.0,NC,Otoño,T4,0
7663,2023,10,2023-10-17,202304,17102023,1,572.0,9.0,1.9,16.1,0.0,0.0,NC,Otoño,T4,0
7665,2023,10,2023-10-18,202304,18102023,1,572.0,11.4,3.4,19.3,0.0,0.0,NC,Otoño,T4,0
7667,2023,10,2023-10-19,202304,19102023,1,572.0,14.0,7.1,20.9,0.0,0.0,NC,Otoño,T4,0
7669,2023,10,2023-10-20,202304,20102023,1,572.0,16.0,14.3,17.7,0.0,0.0,NC,Otoño,T4,0
7671,2023,10,2023-10-21,202304,21102023,1,572.0,17.9,15.3,20.5,0.0,0.0,NC,Otoño,T4,0
7673,2023,10,2023-10-22,202304,22102023,1,572.0,17.7,15.2,20.2,0.0,0.0,NC,Otoño,T4,0
7675,2023,10,2023-10-23,202304,23102023,1,572.0,12.4,7.6,17.3,0.0,0.0,NC,Otoño,T4,0
7677,2023,10,2023-10-24,202304,24102023,1,572.0,12.1,6.6,17.6,0.0,0.0,NC,Otoño,T4,0
7679,2023,10,2023-10-25,202304,25102023,1,572.0,11.4,7.6,15.1,0.0,0.0,NC,Otoño,T4,0
7681,2023,10,2023-10-26,202304,26102023,1,572.0,8.0,5.5,10.5,0.0,0.0,NC,Otoño,T4,0
7683,2023,10,2023-10-27,202304,27102023,1,572.0,9.0,5.1,13.0,0.0,0.0,NC,Otoño,T4,0
7685,2023,10,2023-10-28,202304,28102023,1,572.0,12.4,7.6,17.3,0.0,0.0,NC,Otoño,T4,0
7687,2023,10,2023-10-29,202304,29102023,1,572.0,13.100000000000001,9.2,16.95,0.0,0.0,NC,Otoño,T4,0
7689,2023,10,2023-10-30,202304,30102023,1,572.0,13.9,9.2,18.549999999999997,0.0,0.0,NC,Otoño,T4,0
7691,2023,10,2023-10-31,202304,31102023,1,572.0,14.3,8.95,19.65,0.0,0.0,NC,Otoño,T4,0
7693,2023,11,2023-11-01,202304,1112023,1,572.0,13.350000000000001,8.5,18.2,0.0,0.0,NC,Otoño,T4,0
7695,2023,11,2023-11-02,202304,2112023,1,572.0,13.3,8.2,18.35,0.0,0.0,NC,Otoño,T4,0
7697,2023,11,2023-11-03,202304,3112023,1,572.0,8.1,5.6,10.55,0.0,0.0,NC,Otoño,T4,0
7699,2023,11,2023-11-04,202304,4112023,1,572.0,6.4,3.7,9.15,0.0,0.0,NC,Otoño,T4,0
7701,2023,11,2023-11-05,202304,5112023,1,572.0,8.45,3.8499999999999996,13.1,0.0,0.0,NC,Otoño,T4,0
7703,2023,11,2023-11-06,202304,6112023,1,572.0,11.5,8.85,14.100000000000001,0.0,0.0,NC,Otoño,T4,0
7705,2023,11,2023-11-07,202304,7112023,1,572.0,11.600000000000001,8.95,14.35,0.0,0.0,NC,Otoño,T4,0
7707,2023,11,2023-11-08,202304,8112023,1,572.0,11.4,8.45,14.3,0.0,0.0,NC,Otoño,T4,0
7709,2023,11,2023-11-09,202304,9112023,1,572.0,8.5,3.55,13.45,0.0,0.0,NC,Otoño,T4,0
7711,2023,11,2023-11-10,202304,10112023,1,572.0,8.95,2.1999999999999997,15.7,0.0,0.0,NC,Otoño,T4,0
7713,2023,11,2023-11-11,202304,11112023,1,572.0,9.75,3.6,15.85,0.0,0.0,NC,Otoño,T4,0
7715,2023,11,2023-11-12,202304,12112023,1,572.0,10.399999999999999,4.8,15.95,0.0,0.0,NC,Otoño,T4,0
7717,2023,11,2023-11-13,202304,13112023,1,572.0,10.2,6.9,13.5,0.0,0.0,NC,Otoño,T4,0
7719,2023,11,2023-11-14,202304,14112023,1,572.0,9.25,5.35,13.149999999999999,0.0,0.0,NC,Otoño,T4,0
7721,2023,11,2023-11-15,202304,15112023,1,572.0,10.65,7.6499999999999995,13.6,0.0,0.0,NC,Otoño,T4,0
7723,2023,11,2023-11-16,202304,16112023,1,572.0,8.15,5.65,10.65,0.0,0.0,NC,Otoño,T4,0
7725,2023,11,2023-11-17,202304,17112023,1,572.0,8.1,4.25,11.9,0.0,0.0,NC,Otoño,T4,0
7727,2023,11,2023-11-18,202304,18112023,1,572.0,9.55,3.7,15.399999999999999,0.0,0.0,NC,Otoño,T4,0
7729,2023,11,2023-11-19,202304,19112023,1,572.0,9.05,3.15,15.0,0.0,0.0,NC,Otoño,T4,0
7731,2023,11,2023-11-20,202304,20112023,1,572.0,7.65,3.25,12.100000000000001,0.0,0.0,NC,Otoño,T4,0
7733,2023,11,2023-11-21,202304,21112023,1,572.0,7.75,2.05,13.5,0.0,0.0,NC,Otoño,T4,0
7735,2023,11,2023-11-22,202304,22112023,1,572.0,6.5,1.9,11.15,0.0,0.0,NC,Otoño,T4,0
7737,2023,11,2023-11-23,202304,23112023,1,572.0,5.75,1.75,9.8,0.0,0.0,NC,Otoño,T4,0
7739,2023,11,2023-11-24,202304,24112023,1,572.0,5.5,1.5,9.5,0.0,0.0,NC,Otoño,T4,0
7741,2023,11,2023-11-25,202304,25112023,1,572.0,6.949999999999999,4.05,9.85,0.0,0.0,NC,Otoño,T4,0
7743,2023,11,2023-11-26,202304,26112023,1,572.0,8.45,6.6000000000000005,10.3,0.0,0.0,NC,Otoño,T4,0
7745,2023,11,2023-11-27,202304,27112023,1,572.0,9.6,6.1,13.0,0.0,0.0,NC,Otoño,T4,0
7747,2023,11,2023-11-28,202304,28112023,1,572.0,8.8,3.3,14.3,0.0,0.0,NC,Otoño,T4,0
7749,2023,11,2023-11-29,202304,29112023,1,572.0,10.3,5.3,15.3,0.0,0.0,NC,Otoño,T4,0
7751,2023,11,2023-11-30,202304,30112023,1,572.0,5.9,1.3,10.55,0.0,0.0,NC,Otoño,T4,0
7753,2023,12,2023-12-01,202304,1122023,1,572.0,4.3,1.2,7.3,0.0,0.0,NC,Otoño,T4,0
7755,2023,12,2023-12-02,202304,2122023,1,572.0,3.8,1.3,6.2,0.0,0.0,NC,Otoño,T4,0
7757,2023,12,2023-12-03,202304,3122023,1,572.0,5.2,1.95,8.4,0.0,0.0,NC,Otoño,T4,0
7759,2023,12,2023-12-04,202304,4122023,1,572.0,5.85,2.5999999999999996,9.1,0.0,0.0,NC,Otoño,T4,0
7761,2023,12,2023-12-05,202304,5122023,1,572.0,2.65,0.35000000000000003,5.0,0.0,0.0,NC,Otoño,T4,0
7763,2023,12,2023-12-06,202304,6122023,1,572.0,4.0,1.7000000000000002,6.3,0.0,0.0,NC,Otoño,T4,0
7765,2023,12,2023-12-07,202304,7122023,1,572.0,5.3,2.6,7.95,0.0,0.0,NC,Otoño,T4,0
7767,2023,12,2023-12-08,202304,8122023,1,572.0,3.2,0.7,5.7,0.0,0.0,NC,Otoño,T4,0
7769,2023,12,2023-12-09,202304,9122023,1,572.0,3.35,0.24999999999999997,6.449999999999999,0.0,0.0,NC,Otoño,T4,0
7771,2023,12,2023-12-10,202304,10122023,1,572.0,7.1,5.1,9.0,0.0,0.0,NC,Otoño,T4,0
7773,2023,12,2023-12-11,202304,11122023,1,572.0,8.4,6.4,10.4,0.0,0.0,NC,Otoño,T4,0
7775,2023,12,2023-12-12,202304,12122023,1,572.0,7.8500000000000005,4.699999999999999,11.05,0.0,0.0,NC,Otoño,T4,0
7777,2023,12,2023-12-13,202304,13122023,1,572.0,6.9,2.1,11.649999999999999,0.0,0.0,NC,Otoño,T4,0
7779,2023,12,2023-12-14,202304,14122023,1,572.0,6.35,3.5500000000000003,9.1,0.0,0.0,NC,Otoño,T4,0
7781,2023,12,2023-12-15,202304,15122023,1,572.0,5.2,2.4,7.95,0.0,0.0,NC,Otoño,T4,0
7783,2023,12,2023-12-16,202304,16122023,1,572.0,5.9,2.4000000000000004,9.4,0.0,0.0,NC,Otoño,T4,0
7785,2023,12,2023-12-17,202304,17122023,1,572.0,4.1000000000000005,1.0,7.25,0.0,0.0,NC,Otoño,T4,0
7787,2023,12,2023-12-18,202304,18122023,1,572.0,4.1,1.0999999999999999,7.050000000000001,0.0,0.0,NC,Otoño,T4,0
7789,2023,12,2023-12-19,202304,19122023,1,572.0,5.3,3.55,7.0,0.0,0.0,NC,Otoño,T4,0
7791,2023,12,2023-12-20,202304,20122023,1,572.0,4.5,2.35,6.6,0.0,0.0,NC,Otoño,T4,0
7793,2023,12,2023-12-21,202304,21122023,1,572.0,5.1,2.1,8.100000000000001,0.0,0.0,NC,Otoño,T4,0
7795,2023,12,2023-12-22,202304,22122023,1,572.0,5.7,2.1,9.35,0.0,0.0,NC,Otoño,T4,0
7797,2023,12,2023-12-23,202304,23122023,0,572.0,7.4,3.55,11.25,0.0,0.0,NC,Invierno,T4,0
7799,2023,12,2023-12-24,202304,24122023,0,572.0,8.6,6.85,10.45,0.0,0.0,NC,Invierno,T4,0
7801,2023,12,2023-12-25,202304,25122023,0,572.0,5.8,3.5,8.100000000000001,0.0,0.0,NC,Invierno,T4,0
7803,2023,12,2023-12-26,202304,26122023,0,572.0,5.0,1.85,8.15,0.0,0.0,NC,Invierno,T4,0
7805,2023,12,2023-12-27,202304,27122023,0,572.0,7.35,4.800000000000001,9.95,0.0,0.0,NC,Invierno,T4,0
7807,2023,12,2023-12-28,202304,28122023,0,572.0,8.0,5.45,10.5,0.0,0.0,NC,Invierno,T4,0
7809,2023,12,2023-12-29,202304,29122023,0,572.0,7.5,3.6999999999999997,11.2,0.0,0.0,NC,Invierno,T4,0
7811,2023,12,2023-12-30,202304,30122023,0,572.0,5.9,1.95,9.85,0.0,0.0,NC,Invierno,T4,0
7813,2023,12,2023-12-31,202304,31122023,0,572.0,6.55,2.75,10.350000000000001,0.0,0.0,NC,Invierno,T4,0
11388,2022,01,2022-01-19,202201,19012022,1,277.5,6.725,3.125,10.325,997.7,984.75,PV,Invierno,T1,0
11390,2022,01,2022-01-20,202201,20012022,1,277.5,7.35,4.125,10.525,991.55,983.7750000000001,PV,Invierno,T1,0
11392,2022,01,2022-01-21,202201,21012022,1,277.5,8.725,6.575,10.9,988.125,981.9,PV,Invierno,T1,0
11394,2022,01,2022-01-22,202201,22012022,1,277.5,8.2,4.075,12.35,986.675,976.175,PV,Invierno,T1,0
11396,2022,01,2022-01-23,202201,23012022,1,277.5,7.225,3.35,11.05,983.675,977.15,PV,Invierno,T1,0
11398,2022,01,2022-01-24,202201,24012022,1,277.5,9.0,5.5,12.525,984.55,978.1,PV,Invierno,T1,0
11400,2022,01,2022-01-25,202201,25012022,1,277.5,8.325,5.125,11.575,987.9250000000001,980.15,PV,Invierno,T1,0
11402,2022,01,2022-01-26,202201,26012022,1,277.5,7.875,2.125,13.600000000000001,990.225,987.15,PV,Invierno,T1,0
11404,2022,01,2022-01-27,202201,27012022,1,277.5,12.525,9.375,15.7,990.775,985.9,PV,Invierno,T1,0
11406,2022,01,2022-01-28,202201,28012022,1,277.5,11.525,6.324999999999999,16.75,991.0,984.525,PV,Invierno,T1,0
11408,2022,01,2022-01-29,202201,29012022,1,277.5,12.5,6.925,18.05,988.625,982.1,PV,Invierno,T1,0
11410,2022,01,2022-01-30,202201,30012022,1,277.5,13.7,10.35,17.05,983.7,980.075,PV,Invierno,T1,0
11412,2022,01,2022-01-31,202201,31012022,1,277.5,12.775,8.0,17.575,984.1,978.7,PV,Invierno,T1,0
11414,2022,02,2022-02-01,202201,1022022,1,277.5,14.4,10.55,18.275,986.675,979.75,PV,Invierno,T1,0
11416,2022,02,2022-02-02,202201,2022022,1,277.5,14.85,10.075,19.6,989.05,983.5,PV,Invierno,T1,0
11418,2022,02,2022-02-03,202201,3022022,1,277.5,15.075,9.25,20.9,989.35,984.075,PV,Invierno,T1,0
11420,2022,02,2022-02-04,202201,4022022,1,277.5,10.225,6.075,14.375,991.275,986.95,PV,Invierno,T1,0
11422,2022,02,2022-02-05,202201,5022022,1,277.5,8.05,4.175,11.925,990.975,983.3,PV,Invierno,T1,0
11424,2022,02,2022-02-06,202201,6022022,1,277.5,8.049999999999999,2.85,13.275,985.45,979.375,PV,Invierno,T1,0
11426,2022,02,2022-02-07,202201,7022022,1,277.5,8.825,4.475,13.15,984.1500000000001,978.875,PV,Invierno,T1,0
11428,2022,02,2022-02-08,202201,8022022,1,277.5,9.15,5.725,12.625,982.675,977.05,PV,Invierno,T1,0
11430,2022,02,2022-02-09,202201,9022022,1,277.5,10.65,6.4,14.9,982.8,977.975,PV,Invierno,T1,0
11432,2022,02,2022-02-10,202201,10022022,1,277.5,10.825,5.975,15.700000000000001,990.525,980.0,PV,Invierno,T1,0
11434,2022,02,2022-02-11,202201,11022022,1,277.5,10.5,5.15,15.8,990.225,988.15,PV,Invierno,T1,0
11436,2022,02,2022-02-12,202201,12022022,1,277.5,11.275,7.275,15.25,993.5,984.1,PV,Invierno,T1,0
11438,2022,02,2022-02-13,202201,13022022,1,277.5,10.85,4.800000000000001,16.925,994.9000000000001,989.225,PV,Invierno,T1,0
11440,2022,02,2022-02-14,202201,14022022,1,277.5,11.025,4.575,17.45,995.4,992.675,PV,Invierno,T1,0
11442,2022,02,2022-02-15,202201,15022022,1,277.5,11.375,5.775,16.95,995.3,991.0,PV,Invierno,T1,0
11444,2022,02,2022-02-16,202201,16022022,1,277.5,14.2,10.275,18.15,991.65,988.625,PV,Invierno,T1,0
11446,2022,02,2022-02-17,202201,17022022,1,277.5,11.675,5.875,17.475,996.725,985.95,PV,Invierno,T1,0
11448,2022,02,2022-02-18,202201,18022022,1,277.5,9.475,4.225,14.75,994.4250000000001,990.9250000000001,PV,Invierno,T1,0
11450,2022,02,2022-02-19,202201,19022022,1,277.5,11.075,4.550000000000001,17.6,993.2,986.55,PV,Invierno,T1,0
11452,2022,02,2022-02-20,202201,20022022,1,277.5,12.65,6.824999999999999,18.4,989.275,983.0,PV,Invierno,T1,0
11454,2022,02,2022-02-21,202201,21022022,1,277.5,10.05,4.575,15.5,989.425,985.225,PV,Invierno,T1,0
11456,2022,02,2022-02-22,202201,22022022,1,277.5,9.225,3.575,14.85,998.5,988.65,PV,Invierno,T1,0
11458,2022,02,2022-02-23,202201,23022022,1,277.5,10.6,2.3000000000000003,18.9,1001.05,996.7,PV,Invierno,T1,0
11460,2022,02,2022-02-24,202201,24022022,1,277.5,12.225,5.3,19.125,998.95,991.575,PV,Invierno,T1,0
